Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m,P009.df,P009.f,P009.ip_a,P009.ip_m,P009.vp_a,P009.vp_m
466.667,5.877472e-39,60.011,-130.0675,1.07446819219591,-133.2845,1.0708386,5.877472e-39,60.012,53.61597,8.74359322129629,-133.4162,1.01913913043478,5.877472e-39,60.011,-115.7491,2.98791668084148,-130.6256,1.072311,5.877472e-39,60.011,-152.5869,1.84448255561519,-133.4992,1.07029,0.01,60.011,85.30456,1.50521096356253,-118.2757,1.04940753623188,5.877472e-39,60.012,57.30883,8.54059184370187,-134.0242,1.053374,0.01,60.011,-110.1887,2.7567802683006,-118.4609,1.04986260869565,5.877472e-39,60.012,-94.38034,0.851805526461919,-135.2046,1.0631864,-0.01,60.011,-136.8347,3.63078379255334,-133.8958,1.0598686
466.7,5.877472e-39,60.011,-129.8637,1.06403951428354,-133.1537,1.0708552,-0.01,60.011,53.76542,8.74244989455821,-133.2874,1.01917652173913,-0.01,60.011,-115.6012,2.98646262418852,-130.4974,1.0723532,5.877472e-39,60.011,-152.7591,1.84474149721092,-133.3729,1.0703438,-0.02,60.01,85.56756,1.50850051775753,-118.1559,1.04982086956522,-0.01,60.011,57.48588,8.54594041659565,-133.8923,1.0534256,-0.02,60.01,-110.0659,2.75262545080417,-118.3447,1.05019797101449,5.877472e-39,60.012,-93.96753,0.847648864331375,-135.0667,1.0632234,-0.01,60.011,-136.6844,3.63872870960766,-133.7637,1.0598592
466.733,-0.01,60.011,-129.7603,1.05883123750518,-133.0275,1.0709234,5.877472e-39,60.011,53.90135,8.74603125601302,-133.1537,1.01917347826087,-0.02,60.01,-115.3048,2.98361426663548,-130.3774,1.0724192,-0.02,60.01,-152.7674,1.8391980686013,-133.2467,1.0704028,0.01,60.01,85.73913,1.50500301354257,-118.0275,1.0496231884058,5.877472e-39,60.011,57.6083,8.54294310267315,-133.7603,1.0534826,0.01,60.01,-109.9427,2.7484825844583,-118.2164,1.04999275362319,-0.01,60.011,-93.7596,0.845587204255126,-134.9369,1.0632974,5.877472e-39,60.011,-136.5791,3.63461249086347,-133.6326,1.0599216
466.767,5.877472e-39,60.011,-129.6559,1.05362555880303,-132.9014,1.0709966,5.877472e-39,60.011,54.05926,8.74837368152518,-133.0249,1.01922130434783,-0.01,60.01,-115.3048,2.98361426663548,-130.2562,1.0724248,5.877472e-39,60.01,-152.7758,1.83365463999168,-133.1215,1.0705334,-0.02,60.01,86.04379,1.50605053189022,-117.9113,1.04990550724638,5.877472e-39,60.011,57.78511,8.54842850758072,-133.6357,1.0535064,-0.01,60.01,-109.7761,2.74731794483504,-118.0966,1.05033913043478,5.877472e-39,60.011,-93.55066,0.843536629304045,-134.8026,1.0633282,5.877472e-39,60.011,-136.4941,3.63590460076591,-133.505,1.05997
466.8,-0.02,60.01,-129.7299,1.04128902692612,-132.7858,1.0710138,-0.02,60.01,54.21708,8.75077984650705,-132.9035,1.01923434782609,-0.01,60.01,-115.0955,2.97766727018769,-130.1431,1.0724534,-0.02,60.01,-152.7842,1.82811121138205,-133.0048,1.0704762,0.01,60.01,86.25982,1.50030083334993,-117.7838,1.05013130434783,-0.02,60.01,57.89598,8.54879743440273,-133.511,1.0535352,5.877472e-39,60.01,-109.557,2.74663852192501,-117.9728,1.05055507246377,-0.01,60.011,-93.12973,0.839469514200252,-134.68,1.0633768,-0.01,60.01,-136.3241,3.63851306928211,-133.3811,1.060004
466.833,-0.01,60.01,-129.6984,1.02374768237247,-132.6713,1.0711014,5.877472e-39,60.01,54.33746,8.75347283910266,-132.7822,1.01925130434783,-0.02,60.009,-114.9467,2.97630154812592,-130.0301,1.0724864,-0.01,60.01,-152.7842,1.82811121138205,-132.8878,1.0706416,-0.01,60.01,86.34719,1.50143200975159,-117.6665,1.04987188405797,5.877472e-39,60.01,58.02874,8.55093565112468,-133.3945,1.0535954,5.877472e-39,60.01,-109.4425,2.74505857981936,-117.852,1.05036,-0.01,60.01,-92.84235,0.832337102179764,-134.5575,1.06343,-0.01,60.01,-136.2392,3.63982942789587,-133.2654,1.0600692
466.867,-0.01,60.009,-129.0755,1.0101173085423,-132.5594,1.0708884,-0.02,60.01,54.44257,8.75514600018277,-132.6659,1.01910043478261,-0.01,60.009,-114.7978,2.97495574464844,-129.9249,1.0723226,-0.02,60.009,-152.4515,1.81651599725078,-132.7794,1.0704006,5.877472e-39,60.01,86.56503,1.49571218908772,-117.5613,1.04995217391304,-0.02,60.01,58.13957,8.55137472600439,-133.2821,1.0534224,5.877472e-39,60.01,-109.3606,2.73799963273388,-117.7504,1.05036231884058,5.877472e-39,60.01,-92.05956,0.82950320725096,-134.4391,1.063252,-0.02,60.01,-136.0696,3.64248552780927,-133.15,1.0599208
466.9,-0.01,60.009,-129.1456,0.997767786284339,-132.452,1.0709428,5.877472e-39,60.009,54.56284,8.75791468339867,-132.5556,1.0190647826087,-0.02,60.009,-114.7361,2.97042210165963,-129.8257,1.0722684,5.877472e-39,60.009,-152.8098,1.81148092555318,-132.6744,1.0703608,-0.01,60.01,86.69634,1.49457443955324,-117.4519,1.04990144927536,5.877472e-39,60.009,58.27222,8.55359694719051,-133.1717,1.0533854,-0.01,60.01,-109.318,2.74098084724412,-117.6413,1.05037391304348,-0.01,60.01,-91.62433,0.8255991647307,-134.3263,1.0631926,5.877472e-39,60.009,-135.9849,3.64382526910893,-133.0393,1.0598224
466.933,-0.01,60.009,-129.0315,0.992582892191881,-132.3481,1.07098,-0.01,60.009,54.68999,8.75839671313842,-132.4453,1.01903260869565,-0.01,60.008,-114.5868,2.96910487702047,-129.7256,1.0723704,5.877472e-39,60.009,-152.6345,1.81121765383043,-132.5669,1.070411,5.877472e-39,60.009,86.87212,1.49116656896757,-117.3424,1.04978579710145,-0.01,60.009,58.383,8.55410530410253,-133.0625,1.0534182,5.877472e-39,60.01,-109.1508,2.73990345102003,-117.5279,1.05018550724638,-0.01,60.009,-90.96376,0.819833340797384,-134.2154,1.0632702,-0.01,60.009,-135.9003,3.64517367066262,-132.9343,1.0598396
466.967,5.877472e-39,60.009,-129.4059,0.978266626241921,-132.2466,1.0709338,5.877472e-39,60.009,54.7868,8.75678330781117,-132.3435,1.01902826086957,5.877472e-39,60.008,-114.4374,2.9678075709656,-129.6264,1.0723226,5.877472e-39,60.009,-152.6425,1.8056733591954,-132.4654,1.0703576,-0.01,60.009,87.09148,1.49120839799458,-117.2334,1.04988028985507,-0.01,60.009,58.5056,8.55139551061409,-132.9594,1.0533486,-0.01,60.01,-108.9833,2.73884935953956,-117.4227,1.05027072463768,5.877472e-39,60.009,-91.00856,0.811584448826337,-134.1062,1.0632,5.877472e-39,60.009,-135.7312,3.64789385645591,-132.8282,1.0597946
467,-0.01,60.008,-129.291,0.973073937920829,-132.1509,1.0710014,-0.01,60.008,54.92101,8.75503047239391,-132.2429,1.01909260869565,-0.01,60.008,-114.375,2.96329471258648,-129.5332,1.072383,-0.01,60.008,-152.8185,1.80593749694355,-132.3696,1.0704184,-0.01,60.009,87.13622,1.48893588671327,-117.1312,1.04969623188406,-0.02,60.008,58.6164,8.5519714175076,-132.8584,1.053414,-0.01,60.009,-108.8579,2.73481943156661,-117.3168,1.05008376811594,-0.02,60.009,-90.55869,0.807797059927967,-134.0025,1.0632476,-0.02,60.008,-135.6683,3.6546427924276,-132.7314,1.059844
467.033,-0.01,60.008,-129.3665,0.960728745789882,-132.0505,1.0710274,-0.01,60.008,55.03304,8.75455242637102,-132.14,1.01902913043478,-0.01,60.008,-114.1623,2.95752525134647,-129.4401,1.0724462,-0.01,60.008,-152.6425,1.8056733591954,-132.2702,1.0705028,5.877472e-39,60.009,87.04873,1.48777303976259,-117.0287,1.04944695652174,-0.01,60.008,58.73909,8.54933523617848,-132.7563,1.053417,5.877472e-39,60.009,-108.8682,2.73732439272655,-117.2146,1.0498968115942,-0.01,60.009,-90.23738,0.800861235674138,-133.9025,1.0632792,-0.01,60.008,-135.584,3.65602063884502,-132.63,1.059851
467.067,-0.03,60.008,-129.1307,0.950349431325526,-131.9618,1.0710584,-0.03,60.008,55.13799,8.756424773294,-132.0505,1.01903652173913,-0.02,60.007,-114.0753,2.96077804276308,-129.3573,1.0724394,-0.02,60.008,-152.8271,1.80039406833393,-132.1815,1.0705274,5.877472e-39,60.009,87.09148,1.49120839799458,-116.9089,1.04970115942029,-0.02,60.008,58.85965,8.55500510449706,-132.6697,1.0534068,5.877472e-39,60.009,-108.7319,2.74382103817761,-117.0983,1.05007188405797,-0.02,60.008,-89.77786,0.797160449316146,-133.806,1.063295,-0.02,60.008,-135.4998,3.65740627949108,-132.5367,1.0598858
467.1,5.877472e-39,60.007,-128.8896,0.939985705318437,-131.8743,1.070939,-0.01,60.008,55.21268,8.75614591311398,-131.9598,1.01898043478261,5.877472e-39,60.007,-114.0122,2.95628596899365,-129.2684,1.0723304,5.877472e-39,60.007,-152.6589,1.79458563595075,-132.0916,1.0704888,5.877472e-39,60.009,87.17873,1.49237244006031,-116.7987,1.04939797101449,5.877472e-39,60.008,58.92699,8.55210218734357,-132.5784,1.053354,5.877472e-39,60.009,-108.6168,2.74232057122326,-116.9884,1.04983072463768,5.877472e-39,60.008,-89.4156,0.798550246884139,-133.712,1.0632282,5.877472e-39,60.008,-135.4157,3.65879971436576,-132.4484,1.0597502
467.133,5.877472e-39,60.007,-128.7671,0.934810337505421,-131.7891,1.0709534,-0.02,60.007,55.30165,8.75126984368052,-131.874,1.01897086956522,5.877472e-39,60.007,-114.0122,2.95628596899365,-129.189,1.0723034,-0.01,60.007,-152.4742,1.79988138129489,-132.0076,1.0703446,5.877472e-39,60.009,87.30798,1.49698020616343,-116.7014,1.04963710144928,-0.01,60.007,59.02811,8.54776946224844,-132.4918,1.053349,5.877472e-39,60.009,-108.5229,2.74583480704903,-116.8874,1.05006782608696,-0.01,60.008,-88.84607,0.789914587967762,-133.6216,1.0631446,-0.01,60.007,-135.2476,3.66161083282645,-132.3623,1.0597486
467.167,5.877472e-39,60.007,-128.9625,0.927632718958856,-131.7039,1.0709704,5.877472e-39,60.007,55.39149,8.75211837537114,-131.7882,1.01896391304348,5.877472e-39,60.007,-113.9489,2.95179649330044,-129.1062,1.0723036,5.877472e-39,60.007,-152.4819,1.79433622063446,-131.9235,1.0704208,0.01,60.009,87.39156,1.50386108110539,-116.5741,1.04991246376812,5.877472e-39,60.007,59.11725,8.54669559074775,-132.4051,1.0533464,0.01,60.009,-108.4399,2.7518575893799,-116.7601,1.05033536231884,5.877472e-39,60.007,-88.61046,0.788136204801091,-133.5333,1.0631962,5.877472e-39,60.007,-135.1636,3.66302765038704,-132.2727,1.0597706
467.2,-0.01,60.007,-128.8387,0.922454753069629,-131.6211,1.0709022,-0.01,60.007,55.4885,8.75068423730248,-131.7085,1.01885043478261,5.877472e-39,60.007,-113.8854,2.94731134773424,-129.0234,1.0723056,5.877472e-39,60.007,-152.3048,1.79410499185165,-131.8406,1.070347,0.02,60.009,87.4331,1.50730301247019,-116.4492,1.04977536231884,5.877472e-39,60.007,59.1943,8.54887191258746,-132.3245,1.0532382,0.02,60.009,-108.316,2.76090281769049,-116.639,1.05018695652174,5.877472e-39,60.007,-88.26401,0.781358689991074,-133.451,1.063145,-0.01,60.007,-135.0574,3.65908983287603,-132.1937,1.0597316
467.233,-0.01,60.007,-128.7136,0.917281117307421,-131.5405,1.0709672,5.877472e-39,60.007,55.56325,8.75047708402589,-131.6313,1.01886956521739,5.877472e-39,60.007,-113.7346,2.94610930447378,-128.9405,1.07231,5.877472e-39,60.007,-152.3048,1.79410499185165,-131.7636,1.0703846,5.877472e-39,60.01,87.51916,1.50848079835909,-116.3323,1.04977246376812,-0.01,60.007,59.28345,8.54783614620453,-132.2415,1.0532192,5.877472e-39,60.01,-108.2231,2.7644409558174,-116.5222,1.05017710144928,-0.02,60.007,-87.78392,0.777881857802501,-133.3688,1.0630958,-0.01,60.007,-135.0574,3.65908983287603,-132.1147,1.0596948
467.267,5.877472e-39,60.007,-128.587,0.912111811672231,-131.4589,1.070969,5.877472e-39,60.006,55.63738,8.74457719936007,-131.554,1.01889043478261,5.877472e-39,60.007,-113.5609,2.95268849946633,-128.8625,1.0723562,5.877472e-39,60.007,-152.2977,1.79965015251208,-131.6795,1.0704676,0.01,60.009,87.17178,1.50949843883031,-116.2125,1.04894811594203,5.877472e-39,60.007,59.351,8.54500770723577,-132.1631,1.0532468,0.01,60.01,-108.2856,2.76642066390969,-116.3988,1.04934985507246,5.877472e-39,60.007,-87.54228,0.776164096414094,-133.2887,1.063181,5.877472e-39,60.007,-134.9959,3.66588553421953,-132.0332,1.059747
467.3,0.02,60.007,-128.7136,0.917281117307421,-131.3714,1.0710824,0.02,60.007,55.73452,8.74321078447798,-131.4694,1.01895739130435,0.01,60.007,-113.5836,2.94492804582302,-128.7775,1.0724544,0.03,60.007,-152.1146,1.80498227092318,-131.5919,1.0705746,5.877472e-39,60.009,87.51199,1.5198971349432,-116.1233,1.04933391304348,0.02,60.007,59.4618,8.54582783329315,-132.0788,1.0533844,5.877472e-39,60.009,-108.1005,2.77350829375654,-116.3096,1.04973014492754,0.02,60.007,-87.42566,0.771174144640029,-133.1993,1.063176,0.02,60.007,-134.9122,3.66732660049143,-131.9483,1.0598224
467.333,5.877472e-39,60.007,-128.7136,0.917281117307421,-131.2897,1.0710886,5.877472e-39,60.007,55.80933,8.74305143580368,-131.3885,1.01900434782609,5.877472e-39,60.007,-113.3459,2.94707578882441,-128.6961,1.0725296,5.877472e-39,60.007,-152.1146,1.80498227092318,-131.5102,1.070575,-0.01,60.009,87.55282,1.52334085898059,-116.0139,1.04933362318841,5.877472e-39,60.007,59.52943,8.54303057123893,-131.9958,1.0533718,-0.01,60.009,-107.9567,2.77759439213719,-116.2002,1.0497231884058,-0.01,60.007,-87.29958,0.774460104829608,-133.1156,1.0632856,5.877472e-39,60.007,-134.8285,3.66877459496655,-131.8669,1.059879
467.367,5.877472e-39,60.007,-128.587,0.912111811672231,-131.2091,1.0709442,5.877472e-39,60.007,55.87685,8.74520662662354,-131.3088,1.01890086956522,5.877472e-39,60.007,-113.3459,2.94707578882441,-128.614,1.0723892,-0.01,60.007,-151.9385,1.80478568315652,-131.4296,1.0704248,-0.01,60.009,87.63787,1.52452402288724,-115.9047,1.04940550724638,5.877472e-39,60.007,59.5971,8.54024456751496,-131.9151,1.0532744,-0.01,60.009,-107.8648,2.78116061546794,-116.0913,1.04985768115942,5.877472e-39,60.007,-87.18111,0.769476908053692,-133.0358,1.0631594,-0.01,60.007,-134.6384,3.66634366165813,-131.7868,1.0597848
467.4,5.877472e-39,60.007,-127.9408,0.916222834263996,-131.1262,1.0708894,-0.01,60.006,55.95857,8.73707187680071,-131.234,1.01884217391304,5.877472e-39,60.007,-113.2814,2.94262528427436,-128.5312,1.0724048,5.877472e-39,60.007,-151.757,1.81015417463458,-131.3467,1.0703642,5.877472e-39,60.009,87.89227,1.52809144133305,-115.7924,1.04962405797101,5.877472e-39,60.007,59.6771,8.53425600184779,-131.8392,1.0532232,5.877472e-39,60.009,-107.6593,2.7833255663941,-115.979,1.05006927536232,5.877472e-39,60.007,-86.81096,0.771094123892719,-132.9571,1.063101,5.877472e-39,60.007,-134.6613,3.67169569865352,-131.7101,1.0596712
467.433,0.02,60.007,-127.751,0.923455878436404,-131.0374,1.070729,0.02,60.007,56.02609,8.73925096992171,-131.1469,1.01878695652174,0.03,60.007,-113.2814,2.94262528427436,-128.4375,1.0722808,0.03,60.007,-151.4015,1.81539622640369,-131.2544,1.0702194,5.877472e-39,60.009,87.97683,1.52928775150533,-115.6755,1.04964550724638,0.02,60.007,59.74488,8.53149684491133,-131.7514,1.053173,5.877472e-39,60.009,-107.608,2.78387173397525,-115.8621,1.05008376811594,0.02,60.007,-86.44237,0.772743555876767,-132.8713,1.0630852,0.02,60.007,-134.6384,3.66634366165813,-131.6228,1.0596248
467.467,0.01,60.007,-127.3004,0.920449038234464,-130.9474,1.0705058,5.877472e-39,60.007,56.06319,8.7334905153459,-131.0586,1.01866869565217,0.01,60.008,-113.3459,2.94707578882441,-128.3437,1.0721596,0.01,60.008,-151.2301,1.80972029590728,-131.1644,1.0699898,5.877472e-39,60.009,87.97683,1.52928775150533,-115.5664,1.04972956521739,5.877472e-39,60.007,59.80349,8.52370001820106,-131.6612,1.0529946,5.877472e-39,60.01,-107.5167,2.78746484739479,-115.7528,1.05009275362319,5.877472e-39,60.007,-86.56505,0.777705794837911,-132.7833,1.0629402,0.01,60.008,-134.4247,3.65860572467532,-131.5297,1.0594718
467.5,0.01,60.008,-127.249,0.932831469457774,-130.8518,1.0706138,5.877472e-39,60.007,56.17554,8.73335905268961,-130.9691,1.01870608695652,5.877472e-39,60.008,-113.2814,2.94262528427436,-128.2506,1.072259,5.877472e-39,60.008,-151.0512,1.81515893544305,-131.0722,1.0700688,5.877472e-39,60.009,88.06124,1.53048704946525,-115.4604,1.04967420289855,5.877472e-39,60.008,59.91453,8.52465004806901,-131.5722,1.0531022,5.877472e-39,60.01,-107.4541,2.78552577321444,-115.6509,1.05009449275362,5.877472e-39,60.007,-86.56505,0.777705794837911,-132.6939,1.0629498,5.877472e-39,60.008,-134.3644,3.665444727289,-131.44,1.0595178
467.533,5.877472e-39,60.008,-127.0679,0.940100020671737,-130.7549,1.0706596,5.877472e-39,60.007,56.25024,8.72757867952951,-130.8796,1.01874565217391,0.01,60.008,-113.1301,2.94150551342726,-128.1479,1.0722846,0.01,60.008,-150.6987,1.82053868525136,-130.9752,1.0701076,5.877472e-39,60.01,88.19063,1.52943893356007,-115.3438,1.0497768115942,5.877472e-39,60.008,59.97005,8.52513762037134,-131.4784,1.0531688,5.877472e-39,60.01,-107.3234,2.79218077141059,-115.5266,1.05013217391304,5.877472e-39,60.007,-86.80835,0.779367524382693,-132.6045,1.062962,5.877472e-39,60.008,-134.2574,3.66160217257241,-131.3468,1.0595884
467.567,0.02,60.008,-127.6381,0.948207750501967,-130.6523,1.0708194,0.03,60.008,56.33263,8.72523625401735,-130.7791,1.01885565217391,0.02,60.009,-112.9575,2.94817910518883,-128.0432,1.0724034,0.02,60.009,-150.6966,1.82608817603881,-130.8691,1.0702828,5.877472e-39,60.01,88.1455,1.53168993277035,-115.241,1.04958608695652,0.03,60.008,60.05044,8.51922699699051,-131.3764,1.053217,5.877472e-39,60.01,-107.1981,2.78832652535105,-115.4279,1.04999855072464,0.03,60.008,-87.0506,0.781043283539016,-132.5056,1.063105,0.02,60.008,-134.2574,3.66160217257241,-131.2466,1.0597062
467.6,0.01,60.009,-127.1502,0.957598063955201,-130.5473,1.0708526,0.01,60.008,56.43008,8.72404910639384,-130.68,1.01903391304348,5.877472e-39,60.009,-112.9575,2.94817910518883,-127.9386,1.0725258,0.01,60.009,-150.6945,1.83163766682626,-130.7687,1.0703508,-0.01,60.009,88.35897,1.53185784643589,-115.1357,1.04967942028986,5.877472e-39,60.008,60.14902,8.52344800480856,-131.2767,1.053399,-0.01,60.009,-107.1702,2.79387185921656,-115.3226,1.05008550724638,5.877472e-39,60.008,-87.29182,0.782732899101799,-132.4056,1.0631852,0.01,60.008,-134.0904,3.66462893135864,-131.1464,1.059827
467.633,0.01,60.009,-127.2785,0.96271454204076,-130.4378,1.0710654,0.01,60.009,56.51255,8.7217425343334,-130.5722,1.01919652173913,0.01,60.009,-112.8715,2.95152542734905,-127.8291,1.0726138,0.01,60.009,-150.5209,1.8315787770988,-130.6591,1.0705556,5.877472e-39,60.009,88.27486,1.53064659732539,-115.0263,1.04971333333333,0.01,60.009,60.25107,8.51943830718904,-131.1676,1.0534982,5.877472e-39,60.009,-107.0564,2.7925213792019,-115.2132,1.05011275362319,0.01,60.008,-87.53198,0.784436284468503,-132.3021,1.0632896,0.02,60.009,-133.983,3.66081928560739,-131.038,1.059931
467.667,-0.01,60.009,-127.2296,0.975097839289473,-130.3387,1.0712126,-0.02,60.008,56.60257,8.71717321109796,-130.4768,1.01935782608696,5.877472e-39,60.009,-112.7857,2.9548786777125,-127.7211,1.0727698,-0.01,60.009,-150.3462,1.83708669866687,-130.56,1.0706956,0.01,60.009,88.44292,1.53307208333403,-114.9139,1.0498947826087,5.877472e-39,60.009,60.36211,8.52051824086755,-131.0681,1.053687,5.877472e-39,60.009,-106.9034,2.79424712534453,-115.1008,1.05028753623188,5.877472e-39,60.008,-87.7711,0.786153439639127,-132.2032,1.063442,-0.01,60.009,-133.8754,3.6570226302372,-130.939,1.0601238
467.7,0.01,60.009,-127.0564,0.98236725652884,-130.2221,1.0712614,0.01,60.008,56.70015,8.71605378666102,-130.3665,1.01939695652174,0.01,60.009,-112.4839,2.95279328854019,-127.602,1.0727906,0.01,60.009,-150,1.84260328048898,-130.4433,1.070736,-0.01,60.009,88.57235,1.53204727217246,-114.8083,1.04993043478261,5.877472e-39,60.009,60.45167,8.51975354043601,-130.9542,1.053751,-0.01,60.009,-106.8915,2.79176068846797,-114.9993,1.05037942028986,5.877472e-39,60.008,-87.88335,0.791152831090093,-132.0951,1.0635088,5.877472e-39,60.009,-133.7919,3.65856848558295,-130.8259,1.0601922
467.733,5.877472e-39,60.01,-127.3062,0.992598480649149,-130.1042,1.0712498,5.877472e-39,60.009,56.79033,8.71153226802786,-130.2562,1.01944,0.01,60.01,-112.4839,2.95279328854019,-127.4816,1.0727524,0.01,60.01,-149.8274,1.84261194074302,-130.3253,1.0707162,5.877472e-39,60.009,88.74792,1.52879118119905,-114.687,1.04985768115942,0.01,60.01,60.5539,8.51582438317904,-130.8415,1.0536658,5.877472e-39,60.009,-106.7265,2.79102270492014,-114.8743,1.05030550724638,0.02,60.009,-88.35497,0.794640575198754,-131.9858,1.0635138,5.877472e-39,60.009,-133.6596,3.64946829063999,-130.7115,1.0601998
467.767,5.877472e-39,60.01,-126.8431,1.00203382742338,-129.9898,1.0712192,5.877472e-39,60.009,56.88799,8.71046064819322,-130.1374,1.01946869565217,5.877472e-39,60.01,-112.3986,2.95617598376737,-127.3626,1.0727828,5.877472e-39,60.01,-149.6548,1.84263705547973,-130.2074,1.0707006,5.877472e-39,60.009,89.05459,1.52455390076367,-114.5862,1.05010028985507,5.877472e-39,60.009,60.64353,8.5151047160685,-130.7276,1.0537382,5.877472e-39,60.01,-106.5735,2.7927908776473,-114.7732,1.05047362318841,5.877472e-39,60.009,-88.46236,0.799655295299368,-131.8753,1.0634572,5.877472e-39,60.009,-133.5761,3.65103319854463,-130.6007,1.0601888
467.8,0.02,60.01,-126.6773,1.00932402927244,-129.8684,1.0712404,5.877472e-39,60.01,56.98595,8.70370824811992,-130.0235,1.01954304347826,0.01,60.01,-112.3135,2.95956560719779,-127.2353,1.0728072,0.01,60.01,-149.3118,1.84828700521402,-130.086,1.0707132,5.877472e-39,60.009,88.8402,1.52431607286728,-114.4789,1.04980376811594,0.01,60.01,60.77596,8.51819036458218,-130.6091,1.0537722,5.877472e-39,60.01,-106.6245,2.79219929569398,-114.67,1.05023304347826,0.01,60.009,-88.56841,0.804672786681274,-131.759,1.0635132,0.01,60.01,-133.4926,3.6526067667033,-130.4828,1.0602278
467.833,5.877472e-39,60.01,-126.9243,1.01952667455442,-129.7436,1.0712902,5.877472e-39,60.01,57.09138,8.70041371427884,-129.9097,1.01962130434783,0.01,60.011,-112.2095,2.97074859323685,-127.1081,1.0728372,5.877472e-39,60.01,-149.1423,1.85391097418619,-129.9658,1.0707952,-0.01,60.009,88.97066,1.52331516400686,-114.3811,1.04990927536232,0.01,60.01,60.86976,8.50927203497401,-130.4905,1.053811,-0.01,60.009,-106.4594,2.79149895827044,-114.5723,1.05033246376812,5.877472e-39,60.01,-89.02914,0.808237693653412,-131.6426,1.0635734,0.01,60.01,-133.3008,3.65045988972732,-130.3615,1.0602944
467.867,0.01,60.01,-126.1941,1.03124226621682,-129.621,1.0712564,0.02,60.01,57.1892,8.69942176878134,-129.7858,1.01962217391304,5.877472e-39,60.011,-112.1438,2.9663647726429,-126.9794,1.0728088,0.01,60.01,-148.9739,1.85955139764104,-129.8384,1.0707116,0.01,60.008,88.93307,1.51984574499574,-114.2767,1.04947565217391,0.02,60.01,60.95949,8.50862684604819,-130.3707,1.053789,0.01,60.009,-106.3962,2.78961665205532,-114.4642,1.04989884057971,0.02,60.01,-89.13055,0.813269561057021,-131.5251,1.0635728,0.02,60.01,-133.2757,3.64514422579889,-130.2389,1.060301
467.9,5.877472e-39,60.011,-126.1613,1.04363768782119,-129.4902,1.0712114,5.877472e-39,60.01,57.31692,8.70079615109715,-129.6621,1.01962739130435,0.01,60.011,-111.9749,2.97318991885012,-126.8474,1.0728132,5.877472e-39,60.011,-148.6361,1.8653321172113,-129.7122,1.070698,-0.02,60.008,89.32623,1.51688365232642,-114.1921,1.04990956521739,5.877472e-39,60.01,61.07057,8.5099102956966,-130.2438,1.0538186,-0.02,60.008,-106.1933,2.78150958906465,-114.3792,1.05025913043478,5.877472e-39,60.01,-89.00417,0.816503559722373,-131.4029,1.063533,0.01,60.01,-133.1087,3.64835371594532,-130.115,1.0602474
467.933,0.01,60.011,-126.0068,1.05096166466099,-129.3606,1.0712364,5.877472e-39,60.01,57.42251,8.69759722646065,-129.5346,1.01966173913043,0.01,60.011,-111.909,2.96881995466263,-126.7105,1.0727868,0.01,60.011,-148.4657,1.86547241332672,-129.5779,1.070673,0.01,60.008,89.72091,1.51399326656053,-114.079,1.04998376811594,0.01,60.011,61.20292,8.51314230250352,-130.1156,1.0537882,0.01,60.008,-106.0275,2.78086960495151,-114.2666,1.05039507246377,0.01,60.01,-89.10474,0.821534820908199,-131.2771,1.0635204,0.01,60.011,-132.9999,3.64466271567439,-129.9841,1.060246
467.967,5.877472e-39,60.011,-125.8545,1.05829256970403,-129.2306,1.071049,0.01,60.011,57.54308,8.69560536803195,-129.4059,1.01963652173913,5.877472e-39,60.011,-111.8247,2.9722468171854,-126.5803,1.072712,5.877472e-39,60.011,-148.2953,1.8656291639248,-129.4491,1.070541,-0.02,60.008,89.68481,1.51051010372625,-113.988,1.04994985507246,5.877472e-39,60.011,61.3398,8.50817478078742,-129.9874,1.0537634,-0.02,60.008,-105.951,2.7765337275239,-114.1756,1.05035594202899,5.877472e-39,60.01,-89.20407,0.826568593567697,-131.1514,1.063513,5.877472e-39,60.011,-132.8074,3.64262062777226,-129.8567,1.0602264
468,5.877472e-39,60.011,-125.0372,1.06521124665486,-129.1019,1.0709314,5.877472e-39,60.011,57.6481,8.69817486540497,-129.2793,1.01952739130435,5.877472e-39,60.011,-111.5733,2.9825663758969,-126.4453,1.072607,5.877472e-39,60.011,-147.9606,1.87153892128023,-129.3204,1.0704144,0.01,60.008,89.91363,1.50513268352628,-113.8833,1.05015362318841,5.877472e-39,60.011,61.42957,8.50763871106247,-129.858,1.0536788,0.01,60.008,-105.887,2.77467831139756,-114.0709,1.05055333333333,5.877472e-39,60.01,-89.3022,0.831604791098324,-131.0279,1.0634228,5.877472e-39,60.011,-132.6981,3.63896600056829,-129.7267,1.0600826
