Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m
829.267,5.877472e-39,59.99908,111.2461,9.22541580776612,110.6593,1.01297449275362,-0.001602173,59.99916,113.3878,5.6332047000948,119.4439,1.03803884057971,-0.0005594851,59.99921,113.1242,5.67149977187339,119.4096,1.03790115942029,-0.004323326,59.99881,103.4699,5.31548037434455,103.3725,1.02342260869565
829.3,-0.007781982,59.99895,111.2437,9.22900712851308,110.6519,1.0128147826087,-0.003382363,59.99909,113.3706,5.6332047000948,119.4268,1.03790115942029,-0.005811058,59.99911,113.1013,5.67149977187339,119.3981,1.03769420289855,5.877472e-39,59.9982,103.4642,5.31548037434455,103.361,1.02321594202899
829.333,-0.006612134,59.99871,111.2364,9.23977511517865,110.6115,1.01259739130435,-0.00350952,59.99897,113.3248,5.63703444629567,119.4038,1.0377631884058,-0.004412332,59.99894,113.0956,5.67532951807426,119.3695,1.03755652173913,-0.007934575,59.9976,103.4183,5.3129270110248,103.3209,1.02307797101449
829.367,-0.01177469,59.9983,111.2117,9.24297204795672,110.5701,1.0125747826087,-0.01475017,59.99856,113.2847,5.64086419249654,119.3695,1.0376252173913,-0.01363118,59.99855,113.0727,5.67532951807426,119.3351,1.03748753623188,-0.01462301,59.99773,103.3725,5.31292760858233,103.2808,1.02307797101449
829.4,0.005264275,59.99836,111.1696,9.23860390242257,110.5566,1.01250260869565,-0.001233418,59.99839,113.256,5.64086359493901,119.3523,1.0376252173913,-0.001093552,59.9984,113.0326,5.67532951807426,119.3179,1.03741855072464,-0.003077185,59.99885,103.361,5.31803314010678,103.2693,1.02314695652174
829.433,5.877472e-39,59.99839,111.1521,9.23103882411036,110.5706,1.01247768115942,5.877472e-39,59.99841,113.2445,5.63320529765233,119.3523,1.03755652173913,5.877472e-39,59.99843,113.0039,5.67149977187339,119.3179,1.03741855072464,0.003992713,60.00003,103.3725,5.32313926918876,103.2808,1.02307797101449
829.467,0.0218455,59.99891,111.137,9.21988242505118,110.5846,1.01245275362319,0.01712799,59.99879,113.2274,5.62554580525059,119.358,1.03762550724638,0.01588186,59.99876,112.9925,5.66384087702918,119.3236,1.03748753623188,0.009791055,60.00042,103.3839,5.32313986674629,103.2923,1.02307797101449
829.5,0.02660116,59.99985,111.1318,9.21071589256229,110.581,1.01259362318841,0.02580007,59.99959,113.2102,5.62171665660725,119.3637,1.03783217391304,0.0255839,59.99953,112.9867,5.66001113082831,119.3294,1.0376252173913,0.03082276,60.00053,103.3782,5.32058650342654,103.2923,1.02314695652174
829.533,0.01228333,60.00032,111.1367,9.20353325106838,110.5879,1.01285043478261,0.01557668,60.00018,113.2159,5.61788631284885,119.3637,1.03803913043478,0.01576742,60.00014,113.0154,5.65618198218496,119.3294,1.03783217391304,0.01927694,60.00082,103.361,5.32313986674629,103.298,1.02335362318841
829.567,0.01686097,60.0009,111.1463,9.18917394365585,110.6253,1.01311101449275,0.006599425,60.0004,113.2159,5.6063982693613,119.3867,1.03838376811594,0.006332397,60.0004,113.0383,5.65235163842657,119.358,1.0381768115942,0.01439413,60.00191,103.3782,5.32569203495099,103.3381,1.02356057971015
829.6,0.02466838,60.00157,111.1483,9.16923942450138,110.6826,1.01326057971015,0.02084096,60.00098,113.2159,5.59490962831622,119.4325,1.03859072463768,0.02117157,60.00098,113.0326,5.64469334113988,119.3981,1.03845275362319,0.01635233,60.00279,103.4126,5.32824539827075,103.3897,1.02369855072464
829.633,0.02639769,60.00249,111.1681,9.15686998365913,110.7314,1.01344492753623,0.02513886,60.00185,113.2503,5.59107988211535,119.4726,1.03886637681159,0.02549489,60.00185,113.0612,5.64086299738149,119.4382,1.0387284057971,0.0273641,60.00269,103.4355,5.32824539827075,103.4355,1.02383623188406
829.667,0.009638462,60.00303,111.213,9.15764680844632,110.7547,1.01373130434783,0.01134239,60.00238,113.3248,5.59490903075869,119.4955,1.03914202898551,0.009854631,60.00236,113.1185,5.64086359493901,119.4611,1.03893536231884,0.01940409,60.00266,103.4355,5.32569203495099,103.4584,1.0240431884058
829.7,0.0009155273,60.00305,111.223,9.1596366750166,110.778,1.01401797101449,0.002454123,60.00243,113.3763,5.59873937451709,119.5127,1.03928,0.002581277,60.0024,113.1643,5.64086419249654,119.4783,1.03914202898551,2.545305e-05,60.00294,103.4527,5.32569263250852,103.4813,1.02424985507246
829.733,-0.01932779,60.00267,111.2554,9.16202092955575,110.7994,1.01415420289855,-0.001195273,60.0025,113.3992,5.6063982693613,119.5413,1.03934898550725,-0.000559492,60.00249,113.2044,5.64852308734075,119.507,1.03921101449275,-0.00185648,60.0026,103.4813,5.32824539827075,103.5043,1.02438782608696
829.767,-0.01752219,60.00194,111.2804,9.17517317076049,110.8128,1.01422753623188,-0.0124995,60.0021,113.4336,5.61022741800464,119.5643,1.03934898550725,-0.01167297,60.00212,113.2445,5.65618198218496,119.5299,1.03921130434783,-0.02433778,60.00178,103.4985,5.32569263250852,103.5157,1.02431884057971
829.8,-0.01429239,60.00156,111.3153,9.19032125411078,110.8183,1.01423739130435,-0.007476811,60.00185,113.4966,5.61405776176304,119.5815,1.03934898550725,-0.008557644,60.00184,113.3076,5.66001113082831,119.5471,1.03914202898551,-0.006790152,60.00158,103.51,5.32569263250852,103.5215,1.02438782608696
829.833,-0.007858278,60.00126,111.3402,9.20347349531552,110.8268,1.01420347826087,0.002962737,60.00183,113.5539,5.62171605904972,119.6044,1.03934898550725,0.002733869,60.0018,113.3305,5.66767002567252,119.57,1.03907333333333,-0.01001994,60.00145,103.5329,5.32313926918876,103.5329,1.02438782608696
829.867,-0.01001994,60.00094,111.3551,9.21464184552526,110.8378,1.01422347826087,0.0005467725,60.0019,113.6112,5.62554520769306,119.6273,1.03928,0.001220705,60.0019,113.3534,5.67149977187339,119.5929,1.03900434782609,-0.006612148,60.00093,103.5673,5.32313926918876,103.5501,1.02431884057971
829.9,-0.003077189,60.00077,111.3823,9.22421471713361,110.8462,1.01418985507246,-0.004259739,60.00174,113.6227,5.62937495389393,119.6445,1.03921101449275,-0.004666653,60.00173,113.3935,5.67532951807426,119.6101,1.03900434782609,-0.004399612,60.00064,103.5902,5.32058650342654,103.5616,1.02431884057971
829.933,0.002009076,60.00076,111.4244,9.22860676496891,110.8572,1.01420956521739,-0.00484467,60.00157,113.6227,5.6332047000948,119.6559,1.03921101449275,-0.004742942,60.00158,113.4164,5.67532951807426,119.6273,1.03900434782609,-0.003204349,60.00059,103.6017,5.32058590586901,103.573,1.02438782608696
829.967,0.002950035,60.00085,111.4689,9.22941944320782,110.8682,1.01422956521739,-0.003484099,60.00147,113.6399,5.6332047000948,119.6731,1.03914231884058,-0.002479549,60.0015,113.4279,5.6791586667176,119.6388,1.03893536231884,0.0005849206,60.00081,103.6246,5.32058650342654,103.5787,1.02438782608696
830,0.002365111,60.0009,111.4813,9.22782396460643,110.8846,1.01425942028986,-0.00684103,60.00124,113.6514,5.6332047000948,119.6846,1.03907333333333,-0.006663005,60.0013,113.4164,5.67532951807426,119.6502,1.03886637681159,0.0007375097,60.00054,103.6361,5.32058650342654,103.5959,1.02431884057971
830.033,0.004069009,60.00102,111.4937,9.22623446158032,110.8956,1.01427971014493,-0.002797446,60.00112,113.6628,5.6332047000948,119.6961,1.03914202898551,-0.00471751,60.00113,113.3992,5.67149977187339,119.6617,1.03893536231884,0.0007375027,60.0003,103.6532,5.32058650342654,103.6074,1.02438782608696
830.067,0.002009072,60.00113,111.5211,9.21947011035644,110.912,1.01430985507246,-0.002644854,60.00103,113.6571,5.62937495389393,119.7075,1.03914202898551,-0.004755647,60.00097,113.3935,5.66767002567252,119.6674,1.03900405797101,0.0005340599,60.00073,103.6704,5.32058650342654,103.6246,1.0244568115942
830.1,5.877472e-39,60.00113,111.5361,9.21429526215867,110.9169,1.0144168115942,-0.004297898,60.00091,113.6628,5.62554520769306,119.7075,1.03928,-0.005327866,60.0008,113.4107,5.66384087702918,119.6731,1.03907333333333,0.0009918166,60.00087,103.6762,5.32058650342654,103.636,1.02452579710145
830.133,-0.007680261,60.00094,111.551,9.20912041396089,110.9218,1.01452376811594,-0.007260642,60.00068,113.6685,5.62171605904972,119.7075,1.03948695652174,-0.006027217,60.00061,113.4336,5.66001113082831,119.6731,1.03928,5.877472e-39,60.00086,103.6762,5.32058650342654,103.6418,1.02466376811594
830.167,-0.001373291,60.00082,111.5785,9.2023620383123,110.9322,1.01464086956522,-0.008138026,60.00039,113.6857,5.61788631284885,119.7075,1.03962492753623,-0.006167093,60.00038,113.4451,5.65618198218496,119.6731,1.03948695652174,-0.004475908,60.00114,103.6704,5.32313986674629,103.6532,1.02480173913043
830.2,-0.001881912,60.00081,111.5837,9.19518537239368,110.9486,1.01467101449275,-0.002797446,60.00029,113.6857,5.61405716420551,119.7132,1.03962463768116,-0.002772012,60.00029,113.4394,5.65235223598409,119.6789,1.03948695652174,0.002059937,60.00049,103.6819,5.32058650342654,103.6704,1.02487043478261
830.233,-0.006052652,60.00061,111.5613,9.19477305769894,110.9437,1.01456405797101,-0.007578533,60.00005,113.6456,5.61405716420551,119.7075,1.03955594202899,-0.006663005,60.00006,113.4164,5.65235223598409,119.6731,1.03934898550725,-0.006484988,59.99936,103.6876,5.31803373766431,103.6647,1.02466376811594
830.267,-0.01291911,60.00029,111.5613,9.19477305769894,110.9303,1.01449014492754,-0.01131694,59.99974,113.6284,5.61405716420551,119.6903,1.03948695652174,-0.01157125,59.99977,113.3992,5.65235223598409,119.6559,1.03934898550725,-0.00722249,59.99939,103.6762,5.3129270110248,103.6532,1.02466376811594
830.3,-0.001220704,60.00013,111.5738,9.19318953024812,110.9303,1.01449014492754,0.0006739312,59.99963,113.6399,5.61022801556217,119.6846,1.03962463768116,2.543209e-05,59.99966,113.405,5.65235223598409,119.6502,1.03934898550725,-0.01052856,60.00044,103.6762,5.3129270110248,103.6532,1.02473246376812
830.333,-0.007883709,60.00002,111.5764,9.18959820950116,110.9358,1.01450057971014,-0.001398723,59.99968,113.6628,5.6063982693613,119.6846,1.03955594202899,-0.003026325,59.99965,113.405,5.65235223598409,119.6502,1.03934898550725,0.0002543139,60.00021,103.6704,5.31548037434455,103.659,1.02473246376812
830.367,-0.01269023,59.99954,111.5712,9.19677487541979,110.9199,1.01437333333333,-0.0103124,59.99936,113.6513,5.61022801556217,119.6731,1.03941797101449,-0.008188886,59.99938,113.3992,5.65235223598409,119.6388,1.03921101449275,-0.01497905,59.99946,103.6418,5.3129270110248,103.6418,1.0245947826087
830.4,-0.004959101,59.99926,111.5562,9.20194972361756,110.9016,1.01419246376812,-0.00305176,59.99914,113.617,5.61405716420551,119.6559,1.03921101449275,-0.001449587,59.9992,113.3935,5.65618198218496,119.6273,1.03907333333333,-0.01248678,59.99951,103.6303,5.31292760858233,103.6246,1.02452579710145
830.433,0.005798339,59.99944,111.5661,9.20394556576312,110.8942,1.01403217391304,0.007870998,59.99937,113.6227,5.61788631284885,119.6502,1.03907333333333,0.006930032,59.99941,113.3992,5.66001172838583,119.6216,1.03893536231884,0.004018152,59.99913,103.6303,5.31548037434455,103.6189,1.0244568115942
830.467,-0.009714765,59.99927,111.5734,9.20953272865563,110.8893,1.0139252173913,-0.003026325,59.99938,113.6513,5.61788631284885,119.6445,1.03893536231884,-0.004208882,59.99939,113.3992,5.66001172838583,119.6158,1.03879739130435,-0.001144409,59.99798,103.6303,5.31548037434455,103.6074,1.02431884057971
830.5,-0.01197815,59.99895,111.5558,9.21829292202508,110.871,1.01374463768116,-0.006752014,59.9992,113.6342,5.62171546149219,119.6388,1.03879739130435,-0.007057196,59.99918,113.3878,5.6638414745867,119.6044,1.03865971014493,-0.007247926,59.9973,103.6246,5.3129270110248,103.5959,1.02418086956522
830.533,-0.001322427,59.99879,111.5408,9.22346777022285,110.8472,1.01355449275362,5.877472e-39,59.99911,113.5941,5.62554580525059,119.6216,1.03859072463768,-8.900533e-05,59.9991,113.3649,5.66384087702918,119.5872,1.03845275362319,-0.007858278,59.99716,103.6131,5.3129270110248,103.5673,1.0240431884058
830.567,0.003738399,59.99889,111.516,9.22664677627506,110.8318,1.01333072463768,0.00398,59.99921,113.5941,5.6332047000948,119.6101,1.03838376811594,0.002403256,59.99917,113.3477,5.66767002567252,119.5757,1.0381768115942,0.0007629348,59.99773,103.6189,5.31547977678702,103.5501,1.02383623188406
830.6,-0.001881919,59.99884,111.5134,9.23023212144673,110.822,1.0131168115942,-0.001182557,59.99919,113.5998,5.6332047000948,119.6044,1.03824579710145,5.877472e-39,59.99915,113.342,5.67149977187339,119.57,1.03803913043478,-0.00325521,59.99834,103.6189,5.31547977678702,103.5386,1.02369855072464
830.633,5.877472e-39,59.99883,111.4813,9.22782396460643,110.8121,1.0129031884058,5.877472e-39,59.99919,113.5883,5.6332047000948,119.5986,1.03803884057971,0.0001780177,59.99916,113.3018,5.67149977187339,119.5643,1.03783217391304,-6.984919e-09,59.99893,103.6303,5.31548037434455,103.5272,1.0234915942029
830.667,-0.004552212,59.99872,111.4342,9.23060260711447,110.7918,1.01257275362319,-0.002085369,59.99916,113.5597,5.63703384873815,119.5815,1.03769420289855,-0.00172933,59.99915,113.256,5.67149917431586,119.5528,1.03748753623188,-0.002161658,59.99871,103.6418,5.31547977678702,103.51,1.02314695652174
830.7,-0.001068113,59.99871,111.4168,9.2393687760592,110.7485,1.01239739130435,-3.49246e-09,59.99916,113.5368,5.63703444629567,119.5585,1.03741855072464,-0.00026703,59.99914,113.256,5.67532951807426,119.5242,1.03728057971014,-0.0007120846,59.99792,103.6131,5.31548037434455,103.4699,1.02294
830.733,-0.01767477,59.99814,111.3921,9.24255375768669,110.71,1.01232898550725,-0.01138051,59.99884,113.5482,5.64086419249654,119.5356,1.03741855072464,-0.01071931,59.99882,113.2789,5.6791586667176,119.5012,1.0372115942029,-0.01190186,59.99788,103.5787,5.31548037434455,103.4355,1.02300898550725
830.767,-0.001068106,59.99796,111.3501,9.23816768542669,110.6966,1.01225652173913,-0.001564028,59.99869,113.5425,5.64086359493901,119.5242,1.03734985507246,-0.002568564,59.99866,113.256,5.6791586667176,119.4841,1.03714260869565,-0.007603958,59.99839,103.573,5.31548037434455,103.4183,1.02294
830.8,-1.396984e-08,59.99796,111.3352,9.22699933521694,110.6966,1.01225652173913,5.877472e-39,59.99869,113.5138,5.63703444629567,119.5184,1.03734956521739,5.877472e-39,59.99866,113.2331,5.67149917431586,119.4841,1.03714260869565,6.984919e-09,59.99916,103.573,5.31803314010678,103.4183,1.02287101449275
830.833,0.02876283,59.99862,111.3327,9.21424148198109,110.7205,1.01244550724638,0.01350403,59.99899,113.4852,5.62937555145146,119.5299,1.03755652173913,0.01358031,59.99894,113.2445,5.66767062323004,119.4955,1.03734956521739,0.009358723,60.00034,103.573,5.32058650342654,103.4412,1.02307797101449
830.867,NaN,NaN,NaN,NaN,NaN,NaN,0.02938589,59.99988,113.4795,5.62171605904972,119.5471,1.0377631884058,0.03025055,59.99987,113.2274,5.66001113082831,119.5127,1.03755652173913,0.04252117,60.00154,103.5902,5.32058650342654,103.4699,1.02314695652174
830.9,0.03547668,60.00159,111.3402,9.187130296908,110.7828,1.01270347826087,0.02329509,60.00072,113.4909,5.61405716420551,119.57,1.03790115942029,0.02426148,60.00074,113.1987,5.65235223598409,119.5356,1.03769420289855,0.0395457,60.00243,103.6303,5.32058650342654,103.4985,1.02321565217391
830.933,0.02217611,60.00243,111.3502,9.17277696507076,110.8286,1.01293275362319,0.01780192,60.00135,113.4966,5.60639767180377,119.5986,1.0381768115942,0.01857759,60.0014,113.2388,5.64469334113988,119.5643,1.03797014492754,0.02799988,60.00266,103.659,5.32313986674629,103.5329,1.02335362318841
830.967,0.01508078,60.00298,111.3676,9.16400482055074,110.8799,1.01317275362319,0.01548768,60.00187,113.5253,5.60256852316043,119.633,1.03845275362319,0.01468658,60.00191,113.2789,5.64086359493901,119.5986,1.0383147826087,0.01670837,60.00234,103.6704,5.32569263250852,103.5787,1.0234915942029
831,5.877472e-39,60.00312,111.3926,9.16081983892325,110.9146,1.0133831884058,0.006637573,60.00222,113.5711,5.60256852316043,119.6617,1.03865971014493,0.005149855,60.00218,113.2961,5.64086359493901,119.6273,1.03852173913043,0.009740191,60.002,103.6819,5.32313986674629,103.6131,1.02369855072464
831.033,-0.0005594781,60.0031,111.41,9.16839686838604,110.9196,1.01349043478261,1.396984e-08,60.00222,113.6112,5.61022801556217,119.6731,1.0387284057971,-1.396984e-08,60.00218,113.3133,5.64469334113988,119.6388,1.03852173913043,-0.000813785,60.00122,103.6991,5.32058650342654,103.6246,1.02369855072464
831.067,-0.02301534,60.00249,111.4472,9.17997155771524,110.9245,1.01359739130435,-0.01022339,60.002,113.6399,5.61405716420551,119.6846,1.03886608695652,-0.009193411,60.00199,113.3706,5.65235223598409,119.6502,1.03859072463768,-0.009791069,60.00082,103.7048,5.32058650342654,103.6246,1.02383623188406
831.1,-0.01497905,60.00192,111.4869,9.18795492629748,110.9477,1.0138852173913,-0.00385284,60.00182,113.68,5.61788691040638,119.7075,1.03900434782609,-0.005315139,60.00178,113.4394,5.65618198218496,119.6731,1.03879739130435,-0.01701356,60.00129,103.7163,5.32313986674629,103.6475,1.02411217391304
831.133,-0.003738413,60.00177,111.5166,9.19395440388474,110.98,1.01404289855072,-0.001386004,60.00177,113.7487,5.62171605904972,119.7362,1.03914202898551,-0.0004450371,60.00176,113.4852,5.65618198218496,119.7018,1.03893536231884,-0.004831958,60.00153,103.7449,5.32313926918876,103.6762,1.02424985507246
831.167,-0.02105712,60.00123,111.5437,9.20353325106838,110.9885,1.01400985507246,-0.007527675,60.00156,113.7946,5.62554520769306,119.7533,1.03914202898551,-0.006802871,60.00157,113.5024,5.66001113082831,119.719,1.03893536231884,-0.01052856,60.00173,103.7736,5.31803314010678,103.6876,1.02418086956522
831.2,0.01274109,60.00134,111.5609,9.21112223168174,111.0019,1.01408376811594,0.007807415,60.00169,113.7831,5.62937495389393,119.7763,1.03907333333333,0.006230667,60.00164,113.5196,5.6638414745867,119.7362,1.03886637681159,-0.009155273,60.00214,103.785,5.31803314010678,103.6991,1.02424985507246
831.233,0.01228333,60.00184,111.5931,9.21353636409733,111.0293,1.0141347826087,0.00212352,60.00181,113.7946,5.6332047000948,119.7934,1.03907333333333,0.00291188,60.0018,113.5367,5.66384087702918,119.7591,1.03886637681159,0.01413981,60.00193,103.7965,5.32058650342654,103.7163,1.02431884057971
831.267,-0.0201416,60.00135,111.6077,9.22471068988236,111.0208,1.01416782608696,-0.008570342,60.00165,113.8175,5.63703444629567,119.8049,1.03914231884058,-0.008443182,60.00163,113.5654,5.66767002567252,119.7648,1.03893536231884,-0.007400515,60.00089,103.7965,5.31803314010678,103.7163,1.02431884057971
831.3,-0.0273641,60.00054,111.6222,9.23588501566739,111.0044,1.01413739130435,-0.01598358,60.00123,113.8347,5.64086359493901,119.8049,1.03914231884058,-0.01616159,60.00121,113.5711,5.67149977187339,119.7705,1.03893536231884,-0.01454671,60.00102,103.8022,5.31292760858233,103.7048,1.02438782608696
831.333,NaN,NaN,NaN,NaN,NaN,NaN,-0.006090801,60.00097,113.8347,5.63703444629567,119.8106,1.03900405797101,-0.005442304,60.00095,113.531,5.67149977187339,119.7763,1.03886637681159,-0.007781984,60.00105,103.8308,5.31548037434455,103.7163,1.02431884057971
831.367,-0.008824667,60.0005,111.6496,9.2291266400188,111.0293,1.0141347826087,-0.0138092,60.00061,113.8404,5.63703384873815,119.8164,1.03900434782609,-0.01331329,60.00062,113.5196,5.67149977187339,119.782,1.03886637681159,0.006612141,60.00039,103.8308,5.31803314010678,103.7277,1.02438782608696
831.4,-0.0109609,60.00017,111.6843,9.22796737841329,111.0306,1.01438231884058,-0.007489524,60.00035,113.8462,5.6332047000948,119.8164,1.03928,-0.007718404,60.00034,113.554,5.66767002567252,119.782,1.03914202898551,-0.005187989,60.00056,103.8137,5.31803373766431,103.7335,1.0245947826087
831.433,4.365575e-10,60.00006,111.6869,9.22438203324163,111.0215,1.01451246376812,-0.003255209,60.00019,113.8633,5.6332047000948,119.8164,1.03948695652174,-0.00377655,60.00018,113.5769,5.6638414745867,119.782,1.03928,-0.004221598,59.99989,103.7965,5.31548037434455,103.7335,1.02473246376812
831.467,0.009053549,60.00021,111.6921,9.21720536732301,111.0161,1.01450231884058,-0.006726584,60.00006,113.8519,5.62937495389393,119.8106,1.03955594202899,-0.006243388,60.00007,113.5597,5.66001172838583,119.7705,1.03941797101449,-1.74623e-09,59.99926,103.7907,5.3129270110248,103.7277,1.02480173913043
831.5,-0.002237956,60.00023,111.6553,9.20560677569266,111.0246,1.01446898550725,-0.005620321,59.99983,113.8003,5.62171605904972,119.8049,1.03948695652174,-0.004386903,59.99987,113.5081,5.65618198218496,119.7705,1.03928,0.003204346,60.00008,103.8137,5.3129270110248,103.7392,1.02473246376812
831.533,-0.01515706,59.99973,111.633,9.20519446099792,111.0038,1.01423420289855,-0.006548564,59.99963,113.7659,5.62171546149219,119.7934,1.03921101449275,-0.006879172,59.99966,113.4508,5.65618198218496,119.7591,1.03900434782609,-0.01172384,59.99954,103.8251,5.31037424526257,103.7277,1.0244568115942
831.567,-0.02382914,59.99909,111.6081,9.20836151589956,110.9649,1.01426,-0.01291911,59.9993,113.7545,5.62554580525059,119.7591,1.03921101449275,-0.01378377,59.99934,113.4451,5.65618198218496,119.7247,1.03900434782609,-0.01195272,59.999,103.7793,5.30782088194281,103.6933,1.0244568115942
831.6,-0.01238505,59.99843,111.5983,9.20635969817871,110.9333,1.01444695652174,-0.01918793,59.99866,113.7487,5.62171605904972,119.7304,1.03948695652174,-0.01958211,59.99865,113.4565,5.65618198218496,119.696,1.03928,-0.02904257,59.99895,103.7105,5.30526871373811,103.6647,1.02473246376812
831.633,-0.00829061,59.99822,111.5935,9.19718719011453,110.9194,1.01447014492754,-0.009752917,59.99829,113.7201,5.61788691040638,119.7132,1.03962463768116,-0.01059213,59.99826,113.4394,5.64852248978323,119.6731,1.03948695652174,-0.003585806,59.99885,103.6876,5.30526811618059,103.6532,1.02487043478261
831.667,-0.006001792,59.9981,111.5639,9.19118771252727,110.906,1.0143968115942,-0.003636684,59.99812,113.68,5.61788691040638,119.6903,1.03948695652174,-0.002835598,59.99809,113.3821,5.64852248978323,119.6559,1.03934898550725,-0.003077185,59.9983,103.6991,5.30526871373811,103.6475,1.02466376811594
831.7,-0.008850102,59.99771,111.5067,9.19195258616389,110.8712,1.01418608695652,-0.01150767,59.99776,113.6284,5.62171605904972,119.6559,1.03914202898551,-0.01213074,59.99776,113.3305,5.65235223598409,119.6216,1.03900434782609,-0.01645406,59.99757,103.6876,5.30271535041836,103.6131,1.0244568115942
831.733,5.877472e-39,59.99771,111.4719,9.19313575007054,110.8304,1.01406289855072,-0.003789263,59.99762,113.5941,5.62171546149219,119.6216,1.03907333333333,-0.002301545,59.99764,113.3133,5.65618138462744,119.5872,1.03893536231884,-0.001780177,59.99753,103.636,5.30271475286083,103.573,1.02438782608696
831.767,-0.0003814744,59.99778,111.4396,9.19073356880553,110.7999,1.01405710144928,-0.002810173,59.99755,113.5654,5.62171546149219,119.5872,1.03907333333333,-0.001093545,59.9976,113.3018,5.65618198218496,119.5528,1.03893536231884,0.001678462,59.99773,103.6017,5.30526751862306,103.5444,1.02438782608696
831.8,-0.007731132,59.99751,111.4173,9.19032722968607,110.7725,1.01400811594203,-0.006879154,59.99732,113.5425,5.62171605904972,119.5528,1.03907304347826,-0.007108063,59.99741,113.2675,5.65235223598409,119.5242,1.03886637681159,-0.01263937,59.99792,103.573,5.30526811618059,103.5157,1.02438782608696
831.833,-0.003051753,59.99743,111.3824,9.19151636916801,110.7457,1.01386231884058,-0.002759295,59.99725,113.5196,5.62171605904972,119.5242,1.03900405797101,-0.005060825,59.99727,113.2216,5.65235283354162,119.4898,1.03879768115942,-0.0009663915,59.99797,103.5558,5.30526811618059,103.4928,1.02424985507246
831.867,0.009282427,59.99758,111.3501,9.18912613905356,110.7188,1.01371652173913,0.004831944,59.99728,113.4909,5.62171605904972,119.4898,1.03886637681159,0.003700261,59.99725,113.1987,5.65235223598409,119.4554,1.03865942028985,-0.0006866455,59.99797,103.5501,5.30782088194281,103.4642,1.02418086956522
831.9,0.005213432,59.99774,111.3054,9.18832541196522,110.7004,1.01353710144928,0.003026314,59.99739,113.4279,5.61788631284885,119.4669,1.03879739130435,0.005060825,59.99742,113.1529,5.65235223598409,119.4325,1.03852144927536,0.005645743,59.9981,103.5386,5.31037424526257,103.447,1.02411217391304
831.933,0.007146201,59.998,111.293,9.1899268661419,110.6845,1.01341101449275,0.007019048,59.9976,113.3763,5.61405716420551,119.4439,1.03865971014493,0.005505877,59.99761,113.107,5.64852308734075,119.4096,1.03845275362319,0.007934561,59.99802,103.5215,5.3129270110248,103.4298,1.02397420289855
831.967,-0.001831055,59.99794,111.2781,9.19510768991496,110.6546,1.01330956521739,-0.0001780177,59.99764,113.3706,5.61405716420551,119.4153,1.03859072463768,8.901581e-05,59.99765,113.0899,5.65235223598409,119.3809,1.03838376811594,-0.0009409664,59.99813,103.4813,5.31037424526257,103.3954,1.0239052173913
832,-0.002441397,59.99787,111.2309,9.19791023472415,110.6192,1.01319855072464,0.001525884,59.99767,113.3649,5.61788631284885,119.3867,1.03845275362319,0.001475019,59.9977,113.0784,5.65618198218496,119.3523,1.03824579710145,-0.003458667,59.99824,103.4527,5.31037364770504,103.361,1.02383652173913
832.033,-0.003407802,59.9978,111.2161,9.20310300964778,110.5888,1.0131947826087,0.002835598,59.99776,113.3649,5.61788631284885,119.358,1.03845275362319,0.001958222,59.99775,113.0612,5.65235223598409,119.3236,1.03824608695652,-0.0009918166,59.99784,103.4183,5.3129270110248,103.3381,1.0239052173913
832.067,5.877472e-39,59.99771,111.2236,9.20867822138972,110.5693,1.01321014492754,1.396984e-08,59.9978,113.3305,5.61788691040638,119.3351,1.03845275362319,0.0007375097,59.9978,113.044,5.65235163842657,119.3007,1.03824608695652,-0.00475564,59.99822,103.3725,5.31548037434455,103.3152,1.02397420289855
832.1,0.001754765,59.99774,111.2037,9.20469848824917,110.5668,1.0131568115942,0.004844656,59.99788,113.3133,5.61788631284885,119.3351,1.03845275362319,0.004005432,59.99787,113.044,5.65235163842657,119.3007,1.03817710144928,5.877472e-39,59.9993,103.3782,5.31548037434455,103.3095,1.02397420289855
832.133,0.03059388,59.99856,111.1986,9.19553195576028,110.5723,1.01316637681159,0.025088,59.99857,113.319,5.61788631284885,119.3408,1.03845275362319,0.02572378,59.99854,113.044,5.64852248978323,119.3064,1.0381768115942,0.01881919,60.00008,103.3897,5.31548037434455,103.3152,1.0239052173913
832.167,0.02372742,59.99939,111.1986,9.19553195576028,110.5748,1.01321971014493,0.02479553,59.9994,113.2961,5.61405716420551,119.3408,1.03845275362319,0.02492269,59.9994,113.0326,5.64469334113988,119.3122,1.03824579710145,0.02347311,60.00076,103.3897,5.31548037434455,103.3152,1.02397420289855
832.2,0.02113342,60.00018,111.191,9.18995076844305,110.5907,1.0133452173913,0.01979828,60.00015,113.2904,5.6063982693613,119.358,1.03845275362319,0.02192179,60.00022,113.0383,5.64469334113988,119.3236,1.0383147826087,0.02441406,60.00096,103.4126,5.31803314010678,103.3324,1.0240431884058
832.233,0.01693726,60.00068,111.2108,9.17758132760079,110.6261,1.01345565217391,0.01516978,60.00064,113.3305,5.6063982693613,119.3924,1.03859043478261,0.01396179,60.00068,113.0612,5.63703444629567,119.358,1.03845275362319,0.01256307,60.00193,103.4527,5.31803314010678,103.3668,1.02418086956522
