Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m,P009.df,P009.f,P009.ip_a,P009.ip_m,P009.vp_a,P009.vp_m
101.033,5.877472e-39,60.019,30.96012,4.28010112209436,173.6247,1.00072366013072,-0.01,60.021,57.75441,1.80020110921371,-166.8679,1.00786470588235,5.877472e-39,60.02,-16.87738,2.18433150948405,160.4137,1.0226168115942,-0.01,60.02,4.64594,2.91768624679853,173.9886,1.02210823529412,-0.01,60.02,5.056639,21.2810485344462,-179.1884,1.00387124183007,-0.02,60.019,-168.1617,0.735966661272036,143.1897,1.0520984,0.01,60.021,-22.64504,4.02412205204484,173.9499,1.01903660130719,5.877472e-39,60.02,-174.3587,1.47648697071971,160.451,1.02280956521739,-0.01,60.02,-177.4079,3.99083456431755,173.4088,1.03151797101449
101.067,5.877472e-39,60.019,31.0928,4.27461686900058,173.857,1.00066849673203,5.877472e-39,60.02,58.20133,1.80444646966611,-166.6273,1.00773516339869,-0.01,60.02,-16.64712,2.18049399503531,160.6438,1.02239855072464,0.02,60.02,4.919407,2.92737478475981,174.2398,1.02177163398693,0.01,60.02,5.297226,21.2869051178418,-178.9525,1.00378,5.877472e-39,60.019,-167.6126,0.733693777599803,143.4151,1.0520788,-0.02,60.021,-22.55467,4.01923803249817,174.1985,1.01867032679739,-0.01,60.02,-174.1847,1.47026938463451,160.6849,1.02260666666667,0.02,60.02,-177.2052,3.9877571430452,173.6598,1.03115536231884
101.1,5.877472e-39,60.019,31.36532,4.27636721892493,174.0879,1.00068888888889,-0.01,60.02,58.34457,1.79595574876131,-166.3809,1.00779986928105,5.877472e-39,60.02,-16.45147,2.1822753140281,160.8802,1.02235826086957,-0.02,60.02,5.164379,2.92924041132566,174.4821,1.02180823529412,5.877472e-39,60.02,5.535026,21.2872098721814,-178.7091,1.00386196078431,5.877472e-39,60.019,-166.7827,0.730411714524541,143.6421,1.052012,5.877472e-39,60.021,-22.3947,4.02072072861123,174.4382,1.01867712418301,5.877472e-39,60.02,-173.8264,1.47063927274472,160.9175,1.02255652173913,-0.02,60.02,-176.9408,3.98751154690094,173.9034,1.03112753623188
101.133,5.877472e-39,60.019,31.57096,4.28090540854711,174.3267,1.00057529411765,5.877472e-39,60.02,58.27008,1.79595574876131,-166.1288,1.00786470588235,0.01,60.02,-16.13453,2.18127739295532,161.1212,1.02228115942029,0.01,60.02,5.345024,2.9357754043816,174.7421,1.02179503267974,0.01,60.02,5.760941,21.2794717619935,-178.4567,1.00383032679739,-0.02,60.019,-166.5044,0.729352045840471,143.8572,1.0519414,0.02,60.021,-22.14392,4.01739493125307,174.699,1.01866052287582,5.877472e-39,60.02,-173.5862,1.47517294171429,161.1591,1.02241420289855,0.01,60.021,-176.7577,3.98668333216629,174.1659,1.03119652173913
101.167,5.877472e-39,60.019,31.80709,4.27783533983044,174.5624,1.00059673202614,0.01,60.021,58.34457,1.80020110921371,-165.8824,1.00773516339869,5.877472e-39,60.02,-15.8538,2.17802070442439,161.3615,1.02228927536232,5.877472e-39,60.02,5.524862,2.9423408728715,174.9842,1.02172470588235,5.877472e-39,60.02,6.008044,21.2829963121818,-178.2137,1.00371568627451,5.877472e-39,60.018,-165.9454,0.727284323586395,144.0827,1.05197,-0.01,60.021,-21.81277,4.01494894642313,174.9451,1.01861424836601,5.877472e-39,60.02,-173.3087,1.47411227710101,161.3986,1.02249304347826,5.877472e-39,60.02,-176.4625,3.98799198315395,174.4125,1.03108173913043
101.2,5.877472e-39,60.019,32.01217,4.28249278115072,174.793,1.00052209150327,5.877472e-39,60.02,59.204,1.79595574876131,-165.6475,1.00760549019608,5.877472e-39,60.02,-15.64613,2.17805058230082,161.5987,1.02223420289855,5.877472e-39,60.02,5.768195,2.94433900132413,175.2293,1.0215554248366,5.877472e-39,60.02,6.252605,21.2809690333141,-177.9758,1.00363973856209,0.03,60.019,-165.9454,0.727284323586395,144.3131,1.0519804,-0.01,60.021,-21.72119,4.0101576781972,175.1862,1.01847307189542,5.877472e-39,60.02,-173.0505,1.4695110841307,161.6357,1.02244057971015,-0.01,60.02,-176.2081,3.98444368654905,174.6539,1.03086579710145
101.233,5.877472e-39,60.019,32.21679,4.28720454824459,175.0254,1.00054954248366,-0.01,60.02,60.44076,1.79171038830891,-165.4241,1.00741124183007,5.877472e-39,60.02,-15.47458,2.17577448567434,161.8351,1.02226434782609,-0.01,60.02,5.995216,2.9667848209445,175.4632,1.02137986928105,5.877472e-39,60.02,6.494818,21.273403175579,-177.7472,1.00347738562091,5.877472e-39,60.019,-166.7827,0.730411714524541,144.5503,1.052065,5.877472e-39,60.02,-21.51345,3.98940523268987,175.4207,1.01829437908497,5.877472e-39,60.02,-172.8917,1.47258611517294,161.8729,1.02240579710145,-0.01,60.02,-175.9524,3.97176949136721,174.8867,1.03067304347826
101.267,5.877472e-39,60.019,32.38594,4.28695411967857,175.256,1.00050745098039,-0.01,60.019,60.69857,1.77897298193285,-165.1949,1.00741124183007,5.877472e-39,60.02,-15.20782,2.18238645972842,162.064,1.02228289855072,5.877472e-39,60.019,6.236213,2.96888497584994,175.6858,1.02134026143791,5.877472e-39,60.019,6.71669,21.2764109684089,-177.5257,1.00340549019608,0.01,60.02,-166.6992,0.733954884259044,144.789,1.0521052,-0.02,60.02,-21.43306,3.99024529465205,175.6407,1.01822379084967,5.877472e-39,60.02,-172.6548,1.47721957624979,162.1018,1.02242724637681,5.877472e-39,60.019,-175.7684,3.97116117780308,175.1062,1.03068811594203
101.3,5.877472e-39,60.019,32.65707,4.28916292613118,175.4884,1.00056784313725,-0.01,60.019,61.08819,1.78746370283765,-164.9657,1.00741124183007,5.877472e-39,60.02,-15.08479,2.17966637785819,162.3012,1.02227971014493,-0.01,60.019,6.347463,2.98014896124503,175.9135,1.02157568627451,-0.01,60.019,6.959106,21.2695738710511,-177.2948,1.00345359477124,-0.03,60.019,-166.6167,0.737499612839275,145.0176,1.052076,-0.02,60.02,-20.99345,3.97778614223822,175.8724,1.01848431372549,5.877472e-39,60.02,-172.2809,1.48141622277323,162.3381,1.02249420289855,-0.02,60.019,-175.3888,3.96441535086259,175.3329,1.0309315942029
101.333,5.877472e-39,60.019,32.82617,4.28901054896139,175.724,1.00067267973856,-0.01,60.019,61.17413,1.78321834238525,-164.7423,1.00741124183007,5.877472e-39,60.02,-14.70511,2.17761317018988,162.5376,1.02236144927536,-0.02,60.019,6.587121,2.98232596724481,176.1442,1.02156614379085,-0.01,60.019,7.206072,21.2750064484091,-177.0659,1.00357241830065,-0.01,60.019,-166.3408,0.736450076652428,145.2445,1.052126,-0.01,60.019,-20.84542,3.98516252227521,176.1006,1.01844339869281,5.877472e-39,60.02,-172.0989,1.47536535523851,162.5745,1.02257855072464,-0.02,60.019,-175.1412,3.95764502406342,175.5625,1.03091275362319
101.367,5.877472e-39,60.019,33.13108,4.29642402952667,175.9563,1.0006214379085,-0.01,60.019,61.89605,1.77897298193285,-164.5245,1.00728156862745,5.877472e-39,60.02,-14.42745,2.18251672726966,162.7702,1.0224452173913,5.877472e-39,60.019,6.761386,2.98908886354601,176.37,1.02145764705882,-0.01,60.019,7.416578,21.2705146344473,-176.8454,1.00345712418301,-0.01,60.019,-165.7868,0.73440235958518,145.468,1.0521628,-0.01,60.019,-20.65838,3.97580656404974,176.3255,1.01838993464052,5.877472e-39,60.02,-171.8985,1.47291357669862,162.807,1.0226652173913,5.877472e-39,60.018,-174.9017,3.94739272954504,175.7853,1.03085043478261
101.4,5.877472e-39,60.019,33.2999,4.29637500382856,176.1835,1.00061607843137,-0.01,60.019,61.75857,1.77472629646158,-164.3011,1.00747594771242,5.877472e-39,60.019,-14.41395,2.18067206717884,162.9923,1.02243217391304,-0.01,60.019,6.913317,2.98795199735744,176.5861,1.02171241830065,-0.01,60.019,7.652275,21.2681296004852,-176.6217,1.00362562091503,-0.01,60.019,-165.5086,0.733404438512399,145.6932,1.0521534,5.877472e-39,60.019,-20.33668,3.97954444227578,176.5439,1.01858379084967,-0.01,60.019,-171.8205,1.47448993345909,163.0337,1.02260289855072,-0.02,60.018,-174.656,3.94997059272347,176.0013,1.0310515942029
101.433,5.877472e-39,60.019,33.50239,4.30142995080918,176.4108,1.00062653594771,5.877472e-39,60.018,62.64663,1.77472629646158,-164.0948,1.00728156862745,5.877472e-39,60.019,-14.12361,2.18378713457549,163.219,1.0223831884058,5.877472e-39,60.019,7.086516,2.99476656939449,176.8071,1.02151882352941,5.877472e-39,60.019,7.878996,21.2635052846367,-176.4125,1.00348653594771,-0.01,60.018,-165.1541,0.735994460687497,145.9149,1.0521302,-0.01,60.019,-20.30925,3.96838513337125,176.7639,1.01844496732026,5.877472e-39,60.019,-171.7262,1.47965522073641,163.2604,1.0225568115942,0.01,60.019,-174.3846,3.94134425224044,176.2223,1.03092753623188
101.467,5.877472e-39,60.019,33.70521,4.29387866828165,176.6397,1.00059477124183,-0.01,60.018,62.95031,1.77048093600918,-163.8885,1.00741124183007,-0.01,60.019,-13.86835,2.18458606899124,163.4487,1.02243333333333,-0.01,60.019,7.279456,3.00954052977035,177.0248,1.02160052287582,-0.01,60.018,8.071731,21.2546939091658,-176.2002,1.00363058823529,-0.01,60.018,-164.3886,0.729586565519815,146.1299,1.0520618,-0.01,60.018,-20.21481,3.96376214254153,176.979,1.01849450980392,-0.01,60.019,-171.4941,1.48441118110662,163.4863,1.02259391304348,-0.01,60.019,-174.1942,3.93188670923511,176.4382,1.03100405797101
101.5,-0.01,60.019,33.90734,4.29904094179056,176.8603,1.00057816993464,-0.01,60.017,63.44305,1.76623557555678,-163.688,1.00715215686275,-0.01,60.019,-13.69556,2.18251314192449,163.667,1.02245101449275,-0.01,60.018,7.561994,2.9994929116959,177.2199,1.02148941176471,-0.02,60.018,8.284492,21.2573439469014,-176.0022,1.00346366013072,5.877472e-39,60.018,-163.8243,0.727782981013894,146.345,1.0520084,-0.01,60.018,-20.09196,3.94799839307143,177.1746,1.01838065359477,-0.01,60.019,-171.371,1.4804194968155,163.7046,1.02261391304348,-0.01,60.018,-174.0164,3.928104170079,176.6319,1.03081739130435
101.533,5.877472e-39,60.019,34.14394,4.29669168333796,177.0809,1.00057647058824,-0.02,60.017,63.74673,1.77048093600918,-163.4875,1.0072168627451,-0.01,60.019,-13.40652,2.18576624511025,163.8807,1.02253362318841,-0.02,60.018,7.581747,3.00743109973283,177.4212,1.02173960784314,-0.01,60.017,8.511444,21.2536471442603,-175.7991,1.00352496732026,0.02,60.018,-163.5411,0.726907689138289,146.5701,1.0520626,-0.01,60.018,-19.6731,3.94739683450545,177.3765,1.01862797385621,-0.01,60.019,-171.0783,1.48322562696986,163.9219,1.02271594202899,-0.02,60.018,-173.7341,3.9232567834069,176.8289,1.03113594202899
101.567,-0.01,60.018,34.3454,4.30196923348837,177.2966,1.00061751633987,-0.01,60.017,64.17645,1.76198889008551,-163.2927,1.0072168627451,-0.01,60.018,-13.24786,2.18558040471885,164.0943,1.02263101449275,5.877472e-39,60.017,7.884447,3.00540647090284,177.621,1.02177006535948,-0.01,60.017,8.70452,21.2456175299215,-175.6042,1.00357908496732,5.877472e-39,60.019,-163.6865,0.734970732057684,146.7952,1.0519784,-0.02,60.017,-19.49654,3.94387625937373,177.577,1.01865568627451,-0.01,60.018,-170.9396,1.48284737305425,164.1318,1.02279913043478,5.877472e-39,60.017,-173.5112,3.9154664259064,177.0293,1.03118956521739
101.6,-0.01,60.018,34.6144,4.30486969978997,177.5139,1.00061516339869,-0.01,60.017,64.09621,1.75774352963311,-163.0921,1.00734653594771,-0.01,60.018,-13.02652,2.18413670572973,164.3098,1.02260869565217,-0.02,60.017,8.035954,3.00442463192181,177.8225,1.02175568627451,-0.01,60.017,8.904918,21.2345403721868,-175.3951,1.00373869281046,5.877472e-39,60.019,-163.6185,0.738566209726575,147.022,1.0520034,-0.01,60.017,-19.51151,3.94944266363732,177.7741,1.01866562091503,-0.01,60.018,-170.4337,1.48698426382482,164.3472,1.02277913043478,-0.02,60.017,-173.3543,3.91387752043782,177.2281,1.0311631884058
101.633,-0.01,60.018,34.81895,4.29761654650768,177.7262,1.00065464052288,5.877472e-39,60.017,64.27956,1.76198889008551,-162.8973,1.00734653594771,5.877472e-39,60.018,-12.84935,2.18821443830497,164.5178,1.02256608695652,5.877472e-39,60.017,8.035954,3.00442463192181,178.0223,1.02181111111111,5.877472e-39,60.017,9.116094,21.2323673412436,-175.1982,1.00376379084967,-0.01,60.019,-163.6185,0.738566209726575,147.2438,1.0520744,5.877472e-39,60.017,-19.18884,3.9536270732218,177.9795,1.01869137254902,5.877472e-39,60.018,-170.2323,1.48468366733967,164.5589,1.02275652173913,5.877472e-39,60.017,-173.0551,3.90363896974259,177.4302,1.03118086956522
101.667,5.877472e-39,60.018,34.98766,4.29794117613029,177.9337,1.00058967320261,-0.01,60.016,64.0332,1.77472629646158,-162.7025,1.00734653594771,-0.01,60.018,-12.57735,2.19345681050348,164.7194,1.02243536231884,5.877472e-39,60.016,8.406368,2.99808706667717,178.2045,1.02163816993464,-0.01,60.017,9.296657,21.2376409163374,-175.0074,1.00372653594771,0.01,60.019,-163.8287,0.743038364911718,147.4739,1.052164,5.877472e-39,60.017,-19.05889,3.96688256197518,178.1606,1.01857307189542,5.877472e-39,60.018,-170.358,1.48861201053276,164.7567,1.02261101449275,5.877472e-39,60.016,-172.9654,3.90824733340324,177.6068,1.03104869565217
101.7,-0.01,60.018,35.29345,4.29355801371564,178.1412,1.00053803921569,5.877472e-39,60.016,64.42281,1.77472629646158,-162.5192,1.00728156862745,-0.01,60.017,-12.37153,2.19393724675648,164.9172,1.02229971014493,-0.01,60.016,8.321483,2.99457311663979,178.3864,1.02176509803922,5.877472e-39,60.017,9.481303,21.2279020276591,-174.8144,1.00364732026144,5.877472e-39,60.019,-164.0362,0.747520392786464,147.6991,1.052145,-0.02,60.016,-18.72214,3.96569004499416,178.3447,1.01864052287582,-0.01,60.017,-170.1441,1.48991408838761,164.9583,1.02249536231884,-0.02,60.016,-172.6804,3.9037560910182,177.7867,1.03111275362319
101.733,-0.01,60.017,35.49968,4.28648771303711,178.3404,1.00049477124183,-0.01,60.016,64.48583,1.77897298193285,-162.3358,1.00715215686275,-0.01,60.017,-12.18281,2.19021446335323,165.1104,1.02222463768116,-0.01,60.015,8.456215,2.9856994652822,178.5672,1.02152496732026,-0.01,60.016,9.660309,21.2276370238856,-174.6304,1.00346692810458,-0.01,60.019,-164.3111,0.748426428563904,147.9242,1.0521424,-0.01,60.016,-18.56181,3.96792005174866,178.5211,1.01842405228758,-0.01,60.017,-169.5905,1.48868849789642,165.1514,1.02242260869565,-0.01,60.015,-172.5228,3.90232314806459,177.967,1.03087855072464
101.767,-0.01,60.017,35.70659,4.27947173813216,178.5397,1.00046379084967,-0.01,60.016,64.94421,1.77897298193285,-162.1468,1.0072168627451,5.877472e-39,60.017,-11.89715,2.19375678438284,165.311,1.02219768115942,-0.01,60.015,8.744914,2.97595792656621,178.7487,1.02181712418301,-0.01,60.016,9.859901,21.2118162986042,-174.4408,1.00360588235294,-0.02,60.018,-163.6936,0.750225942750427,148.1428,1.052091,5.877472e-39,60.015,-18.20833,3.96138903374932,178.7081,1.01868797385621,-0.01,60.017,-169.5049,1.49394401636056,165.3483,1.02238,-0.01,60.015,-172.2236,3.90514541227222,178.15,1.03114956521739
101.8,-0.01,60.017,36.0144,4.27537742983069,178.7422,1.00047607843137,5.877472e-39,60.016,65.24786,1.77897298193285,-161.9577,1.00728156862745,-0.01,60.016,-11.66007,2.19069549716376,165.509,1.02209855072464,5.877472e-39,60.016,8.88175,2.96713595094446,178.9618,1.02176614379085,5.877472e-39,60.016,10.07595,21.1957305695492,-174.2328,1.00374928104575,5.877472e-39,60.018,-163.4187,0.749358704911078,148.3595,1.0521158,5.877472e-39,60.015,-18.06504,3.96925699578626,178.9152,1.01871633986928,-0.01,60.016,-169.239,1.48979397932435,165.5462,1.0222831884058,5.877472e-39,60.016,-172.0724,3.90021556266118,178.3591,1.03113710144928
101.833,-0.01,60.017,36.22268,4.26850190692573,178.9397,1.00052614379085,5.877472e-39,60.016,64.96712,1.78321834238525,-161.7629,1.00728156862745,-0.01,60.016,-11.37533,2.19433761030065,165.6991,1.02225826086957,5.877472e-39,60.016,9.173658,2.95750703883223,179.1343,1.02169673202614,5.877472e-39,60.016,10.24915,21.2053767069067,-174.0509,1.00365424836601,0.02,60.019,-163.627,0.753821333816779,148.5865,1.0521002,5.877472e-39,60.015,-17.82541,3.97280407129533,179.0932,1.01861921568627,-0.01,60.016,-169.0905,1.49313253323671,165.7363,1.02244492753623,0.01,60.016,-171.9478,3.91008482280372,178.5325,1.03102347826087
101.867,5.877472e-39,60.017,36.46202,4.26687213371835,179.1371,1.00058797385621,5.877472e-39,60.016,64.71502,1.78746370283765,-161.5738,1.00728156862745,5.877472e-39,60.016,-11.28063,2.19556379834936,165.8987,1.02233449275362,0.01,60.016,9.297162,2.94077205053204,179.329,1.02185843137255,-0.01,60.016,10.42834,21.2059862155859,-173.8601,1.00368379084967,5.877472e-39,60.019,-163.4957,0.761015060435855,148.805,1.0520952,0.01,60.016,-17.56865,3.97089074405024,179.2835,1.01880326797386,5.877472e-39,60.016,-168.9523,1.49287916884457,165.9395,1.02254231884058,0.01,60.016,-171.7484,3.91753995053068,178.7309,1.03124492753623
101.9,5.877472e-39,60.017,36.74139,4.25787923066265,179.3345,1.00066183006536,5.877472e-39,60.016,65.18484,1.79595574876131,-161.3847,1.00734653594771,0.01,60.016,-11.01186,2.19503316726395,166.0972,1.02248927536232,5.877472e-39,60.016,9.437304,2.93201897589142,179.5269,1.02206379084967,5.877472e-39,60.016,10.63864,21.1999043789827,-173.6684,1.00381503267974,-0.02,60.018,-162.8905,0.762928456962976,149.0188,1.0519782,0.03,60.016,-17.39139,3.9678193503147,179.4837,1.01894954248366,0.01,60.016,-168.8141,1.49263476781537,166.138,1.02269971014493,5.877472e-39,60.017,-171.5265,3.92304345536919,178.9259,1.03144550724638
101.933,5.877472e-39,60.017,37.12194,4.25199747190853,179.5337,1.00069111111111,5.877472e-39,60.016,65.45412,1.79171038830891,-161.1899,1.00741124183007,5.877472e-39,60.016,-10.79019,2.19392051514568,166.3051,1.02256260869565,0.02,60.017,9.507682,2.92764906366544,179.7503,1.02239385620915,0.01,60.016,10.84904,21.1941140465305,-173.4665,1.00393058823529,5.877472e-39,60.018,-162.8905,0.762928456962976,149.2323,1.05203,0.01,60.017,-17.07924,3.94948771427883,179.7078,1.01927660130719,5.877472e-39,60.017,-168.2527,1.4953482765528,166.3433,1.02269014492754,0.02,60.018,-171.2526,3.91186315400887,179.1617,1.03175275362319
101.967,-0.01,60.017,37.37425,4.23801852285335,179.7265,1.00066836601307,5.877472e-39,60.016,65.58019,1.79595574876131,-160.9951,1.00741124183007,5.877472e-39,60.016,-10.64865,2.19581776029902,166.4946,1.0225515942029,5.877472e-39,60.017,9.805573,2.91818577891169,179.9394,1.02223908496732,5.877472e-39,60.016,11.04561,21.201004144643,-173.2735,1.00394235294118,0.03,60.019,-163.5704,0.772672714998737,149.4611,1.0520178,-0.02,60.016,-16.85799,3.95883174733448,179.8957,1.01917555555556,5.877472e-39,60.016,-168.1875,1.49344445826664,166.5353,1.02276695652174,5.877472e-39,60.017,-171.1539,3.92384059711235,179.3473,1.03157014492754
102,5.877472e-39,60.016,37.54495,4.23890761051363,179.9238,1.00077764705882,5.877472e-39,60.016,65.40829,1.78321834238525,-160.8003,1.00747594771242,5.877472e-39,60.016,-10.53779,2.19528354386844,166.6866,1.02263739130435,-0.01,60.016,10.17734,2.90447580868666,-179.8886,1.02236666666667,5.877472e-39,60.016,11.23448,21.2113260416231,-173.0857,1.00397843137255,5.877472e-39,60.019,-163.5064,0.776269924718437,149.6782,1.05198,0.02,60.016,-16.65665,3.97374218465373,-179.9299,1.0192445751634,5.877472e-39,60.016,-168.0566,1.48964279726962,166.7236,1.02283565217391,-0.02,60.017,-171.0791,3.93781627259152,179.515,1.03169043478261
102.033,5.877472e-39,60.016,37.75742,4.23244946855202,-179.8783,1.00075424836601,5.877472e-39,60.016,65.95834,1.78746370283765,-160.6055,1.00741124183007,5.877472e-39,60.016,-10.28571,2.19668959673326,166.8783,1.0225168115942,0.01,60.016,10.56489,2.89886965385704,-179.6962,1.02226575163399,0.01,60.016,11.43732,21.2095240159629,-172.8935,1.00392169934641,-0.04,60.018,-163.2405,0.775414118414417,149.8856,1.0518542,-0.01,60.016,-16.45972,3.96536276533382,-179.737,1.01914130718954,5.877472e-39,60.016,-167.9764,1.4949556812565,166.9179,1.02280347826087,0.01,60.016,-170.8755,3.93272149710258,179.7073,1.0315968115942
102.067,5.877472e-39,60.016,37.99929,4.23129802715592,-179.6856,1.00076588235294,0.01,60.016,66.30212,1.78746370283765,-160.4107,1.00734653594771,5.877472e-39,60.016,-10.09786,2.19928478908002,167.0789,1.02260028985507,0.01,60.016,10.71085,2.89027823151829,-179.4976,1.02224222222222,5.877472e-39,60.016,11.62497,21.2143470846416,-172.7012,1.00387660130719,-0.01,60.017,-162.3808,0.776560909254108,150.0912,1.0518018,-0.01,60.016,-16.20191,3.96387609416416,-179.5427,1.01913816993464,5.877472e-39,60.016,-167.9108,1.49306022877574,167.1158,1.0228031884058,0.01,60.016,-170.7367,3.93719600787682,179.903,1.03154927536232
102.1,5.877472e-39,60.016,38.28417,4.22286825711903,-179.4878,1.00076614379085,5.877472e-39,60.016,66.47399,1.78746370283765,-160.2159,1.00741124183007,-0.01,60.016,-9.901323,2.18979916087085,167.2657,1.02254869565217,-0.02,60.016,10.78415,2.88598914544325,-179.304,1.02225346405229,-0.01,60.016,11.82872,21.2190509016223,-172.5082,1.00393359477124,5.877472e-39,60.017,-162.3808,0.776560909254108,150.3,1.0517978,5.877472e-39,60.016,-16.12246,3.96523026344704,-179.3485,1.01914692810458,-0.01,60.016,-167.4956,1.49254931708878,167.3075,1.02270811594203,-0.02,60.016,-170.5983,3.9416944209522,-179.9012,1.03151391304348
102.133,5.877472e-39,60.016,38.49857,4.2166128430442,-179.2913,1.00068928104575,5.877472e-39,60.016,66.56567,1.78746370283765,-160.0154,1.00728156862745,5.877472e-39,60.016,-9.695994,2.19064709500395,167.4586,1.02239710144928,5.877472e-39,60.017,11.18593,2.88858088234865,-179.106,1.02202091503268,5.877472e-39,60.016,11.99147,21.2218069408673,-172.3069,1.00370588235294,5.877472e-39,60.017,-162.0568,0.779393938157508,150.5075,1.051713,0.01,60.016,-15.96375,3.96795980231469,-179.1499,1.01891150326797,5.877472e-39,60.016,-167.3514,1.49600439471921,167.4955,1.02260405797101,5.877472e-39,60.017,-170.4366,3.9442465891569,-179.703,1.0312768115942
102.167,5.877472e-39,60.016,38.74153,4.21569327994995,-179.0916,1.00065764705882,5.877472e-39,60.016,67.10427,1.78321834238525,-159.8206,1.00734653594771,5.877472e-39,60.016,-9.555218,2.19264652249468,167.6479,1.02223594202899,0.01,60.017,11.3444,2.88806014993361,-178.9067,1.02188941176471,0.01,60.016,12.20966,21.2147048397359,-172.1088,1.00377477124183,-0.01,60.017,-161.7905,0.778629497533588,150.7098,1.0516664,5.877472e-39,60.016,-15.84451,3.95835871559868,-178.9488,1.0188662745098,5.877472e-39,60.016,-166.9415,1.49199060079953,167.6884,1.02246608695652,0.01,60.017,-170.2562,3.94127194777947,-179.502,1.03124115942029
102.2,5.877472e-39,60.016,38.95695,4.20956506768642,-178.8887,1.00067176470588,5.877472e-39,60.017,67.16155,1.78321834238525,-159.62,1.00734653594771,5.877472e-39,60.016,-9.285821,2.19242721888168,167.8434,1.02219391304348,5.877472e-39,60.017,11.66153,2.88708361102805,-178.7117,1.02202549019608,5.877472e-39,60.016,12.4048,21.2173283770942,-171.9136,1.00381555555556,5.877472e-39,60.017,-161.7905,0.778629497533588,150.9173,1.0516092,0.01,60.016,-15.66544,3.95565700212726,-178.7545,1.01891071895425,5.877472e-39,60.016,-166.7357,1.4900120878223,167.8802,1.02240550724638,-0.01,60.017,-170.0616,3.94912564637801,-179.3102,1.03136086956522
102.233,5.877472e-39,60.017,39.12841,4.21080263530894,-178.6858,1.00069816993464,5.877472e-39,60.017,67.49386,1.76623557555678,-159.4252,1.00747594771242,5.877472e-39,60.016,-9.080991,2.19335881106878,168.0426,1.0221852173913,5.877472e-39,60.017,11.82016,2.88662780453753,-178.51,1.02209660130719,0.01,60.016,12.59076,21.2113127914344,-171.7155,1.00390836601307,5.877472e-39,60.017,-162.2648,0.78379031611982,151.1262,1.0516602,0.01,60.017,-15.44795,3.96537469050363,-178.554,1.01903450980392,5.877472e-39,60.016,-166.7315,1.49362133529511,168.0794,1.02239913043478,5.877472e-39,60.017,-169.8812,3.94623167526695,-179.1098,1.03150347826087
102.267,5.877472e-39,60.017,39.34464,4.2047817495737,-178.4809,1.00068196078431,0.01,60.017,66.96673,1.78321834238525,-159.2075,1.00754078431373,0.01,60.016,-8.933704,2.18936772433519,168.2455,1.02221072463768,0.01,60.017,11.97886,2.88619452336776,-178.2902,1.02215124183007,5.877472e-39,60.017,12.80146,21.2081724967177,-171.4966,1.00397137254902,0.01,60.018,-162.2648,0.78379031611982,151.3369,1.0516666,0.01,60.017,-15.26893,3.96276042827748,-178.3336,1.0190862745098,0.01,60.016,-166.4617,1.48620206101987,168.2822,1.02242666666667,0.01,60.017,-169.6919,3.95057472338489,-178.8884,1.0315652173913
102.3,5.877472e-39,60.017,39.68757,4.20746358776211,-178.2729,1.00071267973856,5.877472e-39,60.017,67.59701,1.79171038830891,-159.0012,1.00760549019608,0.01,60.017,-8.692346,2.1867803002363,168.4606,1.02224869565217,0.01,60.018,12.07847,2.905975730045,-178.0469,1.02240588235294,0.01,60.017,13.01948,21.1962075763416,-171.2778,1.0040491503268,-0.01,60.017,-162.4127,0.791810144371566,151.5425,1.0517098,0.02,60.017,-15.04742,3.94924391080715,-178.0926,1.01930326797386,0.01,60.017,-166.2514,1.48787820988763,168.4972,1.02246724637681,0.01,60.018,-169.3664,3.93612339211296,-178.637,1.03181130434783
102.333,5.877472e-39,60.017,39.8323,4.20354683198892,-178.0681,1.00072235294118,0.01,60.017,67.06414,1.78321834238525,-158.795,1.00779986928105,5.877472e-39,60.017,-8.430852,2.19276125354017,168.6549,1.02232144927536,-0.01,60.018,12.62066,2.89268314076333,-177.8722,1.02206444444444,5.877472e-39,60.018,13.21516,21.2058537136991,-171.0747,1.00417071895425,5.877472e-39,60.017,-162.4705,0.788196999784437,151.7532,1.051744,5.877472e-39,60.017,-14.91638,3.98098208774733,-177.9174,1.01895947712418,5.877472e-39,60.017,-165.9006,1.49312356987378,168.6951,1.02256434782609,-0.01,60.018,-169.3185,3.95578841282203,-178.4668,1.03142347826087
