Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m
566.033,-0.006396063,59.97483,-69.46513,5.61022801556217,-65.18513,1.03990057971015,-0.0006103143,59.97528,118.5157,0.0242751860603304,-85.69129,1.00006371126858,5.877472e-39,59.978,-115.3331,2.54460598427032,-90.9499,1.02304039215686,-0.004126355,59.97548,-71.40968,9.2248660548398,-74.13166,1.01975739130435,-0.008684881,59.97606,97.71166,1.83561067960968,-77.17714,1.01763130434783,-0.005403981,59.97508,-79.85285,5.52483106914834,-81.2967,1.03300608695652,5.877472e-39,59.977,-113.7965,2.39491727775719,-90.83933,1.02247830065359,5.877472e-39,59.977,175.426,0.585416653523703,5.314075,1.03624202898551
566.067,-0.006669313,59.97463,-69.76307,5.61022801556217,-65.50026,1.03990057971015,5.877472e-39,59.97515,122.4405,0.0242751860603304,-85.99496,1.00006371126858,5.877472e-39,59.978,-115.3331,2.54460598427032,-91.21868,1.02358549019608,-0.008029975,59.97524,-71.70202,9.22564885520228,-74.44119,1.01973739130435,-0.01081467,59.9757,97.42518,1.84071621113413,-77.47507,1.01756231884058,-0.005671196,59.97453,-80.16798,5.52227830338611,-81.60037,1.03307507246377,5.877472e-39,59.977,-113.6598,2.34346812013977,-91.10551,1.02292352941176,5.877472e-39,59.977,175.426,0.585416653523703,4.956971,1.03621536231884
566.1,-0.009269826,59.97433,-70.08392,5.61022801556217,-65.81538,1.0398315942029,-0.02338406,59.97447,122.7728,0.0242751860603304,-86.30436,1,5.877472e-39,59.977,-116.4965,2.54091713174239,-91.4771,1.02295346405229,-0.01489643,59.97478,-72.01551,9.22288216384481,-74.75071,1.01964985507246,-0.01223858,59.9753,97.18454,1.84326957445389,-77.78448,1.01735536231884,-0.01385383,59.97454,-80.47737,5.51972553762388,-81.90977,1.03300608695652,5.877472e-39,59.976,-113.6598,2.34346812013977,-91.36682,1.02237333333333,5.877472e-39,59.977,175.426,0.585416653523703,4.651348,1.03612
566.133,5.877472e-39,59.97429,-70.39905,5.6063982693613,-66.11905,1.03990057971015,5.877472e-39,59.97442,121.2201,0.0231717659294691,-86.60802,1,5.877472e-39,59.977,-116.4965,2.54091713174239,-91.76567,1.02311490196078,-1.117587e-07,59.97466,-72.33023,9.22399362084803,-75.05206,1.01964057971014,-0.007330589,59.97501,96.93244,1.84582234021612,-78.08814,1.01728666666667,-0.007228889,59.97477,-80.78104,5.51972553762388,-82.21344,1.03307507246377,5.877472e-39,59.977,-114.9204,2.33831777180067,-91.65047,1.02257411764706,5.877472e-39,59.977,175.2363,0.562152006018034,4.386229,1.03610985507246
566.167,9.533018e-05,59.97429,-70.68553,5.60256852316043,-66.42272,1.03990057971015,0.008735619,59.97485,121.4092,0.0231717659294691,-86.90596,1.00006371126858,5.877472e-39,59.978,-116.4965,2.54091713174239,-92.06953,1.02315660130719,-0.005613863,59.97455,-72.601,9.22928798055152,-75.35615,1.01961101449275,-0.006758384,59.9748,96.65743,1.8509284692981,-78.39181,1.01728637681159,5.877472e-39,59.97446,-81.09618,5.51972553762388,-82.51138,1.03307507246377,5.877472e-39,59.977,-114.9204,2.33831777180067,-91.95689,1.02246470588235,5.877472e-39,59.977,175.426,0.585416653523703,4.101555,1.03591217391304
566.2,-0.00605911,59.97411,-71.01785,5.6063982693613,-66.73785,1.03955594202899,-0.0237846,59.97445,123.4432,0.0220683509639367,-87.22109,0.999872577462843,5.877472e-39,59.977,-116.4965,2.54091713174239,-92.39684,1.02335869281046,-0.01184464,59.97417,-72.92782,9.2362674524857,-75.6714,1.01932,-0.003267936,59.97464,96.36522,1.85348123506033,-78.7012,1.01714869565217,-0.007413179,59.97466,-81.37691,5.5146194085419,-82.83223,1.03273043478261,5.877472e-39,59.976,-113.7965,2.39491727775719,-92.28985,1.02283869281046,5.877472e-39,59.977,175.426,0.585416653523703,3.816781,1.03574028985507
566.233,0.007235147,59.97425,-71.39027,5.61022801556217,-67.04152,1.03900434782609,-0.007114336,59.97367,122.9791,0.0220683509639367,-87.53622,0.999489639206439,5.877472e-39,59.978,-117.6627,2.53828034419549,-92.62486,1.02287555555556,0.004018173,59.97409,-73.28602,9.23436124396943,-75.98421,1.01891304347826,-0.0022953,59.97453,95.97559,1.85603459838008,-79.00488,1.01680376811594,-0.009199753,59.97475,-81.64048,5.51717217430413,-83.14162,1.03231652173913,5.877472e-39,59.977,-116.1859,2.33430428965013,-92.53071,1.02211281045752,5.877472e-39,59.977,175.426,0.585416653523703,3.551593,1.0358
566.267,0.009613037,59.97454,-71.67674,5.61405716420551,-67.33945,1.03886637681159,0.01972195,59.974,118.9283,0.0231717659294691,-87.84562,0.99936154602435,5.877472e-39,59.978,-117.6627,2.53828034419549,-92.94939,1.02281019607843,0.007839091,59.97438,-73.5777,9.23668574275573,-76.28327,1.01877449275362,-0.001366921,59.97449,95.63755,1.85858736414231,-79.31428,1.01659710144928,0.002600402,59.97379,-81.94415,5.51972553762388,-83.45103,1.03217884057971,5.877472e-39,59.976,-116.2686,2.38595087507885,-92.83997,1.02217973856209,5.877472e-39,59.977,173.1572,0.58773882183564,3.265557,1.03604434782609
566.3,0.002314299,59.97467,-71.91165,5.61405776176304,-67.64312,1.03914202898551,0.0162315,59.9745,121.2602,0.0231717659294691,-88.14928,0.999553350475018,5.877472e-39,59.977,-117.6627,2.53828034419549,-93.19366,1.0236168627451,-0.0005147606,59.97442,-73.82494,9.24300192583315,-76.58742,1.01895855072464,-0.001710244,59.97443,95.40838,1.85858736414231,-79.61794,1.01666608695652,-0.0004577637,59.97332,-82.28793,5.51972553762388,-83.74897,1.03245449275362,5.877472e-39,59.976,-116.1859,2.33430428965013,-93.08447,1.02297803921569,5.877472e-39,59.976,173.1572,0.58773882183564,3.000497,1.03615043478261
566.333,0.005671084,59.97481,-72.22678,5.61405716420551,-67.94106,1.03900434782609,0.009346046,59.97508,125.6491,0.0220683509639367,-88.44721,0.999488968561507,5.877472e-39,59.977,-117.6627,2.53828034419549,-93.52061,1.0230062745098,0.002670251,59.97446,-74.13823,9.24210558954024,-76.89198,1.01887942028986,5.877472e-39,59.97443,95.11617,1.85858736414231,-79.92161,1.01652811594203,5.877472e-39,59.97372,-82.58586,5.51972553762388,-84.0469,1.03238550724638,5.877472e-39,59.976,-116.2686,2.38595087507885,-93.43233,1.02217098039216,5.877472e-39,59.977,173.1572,0.58773882183564,2.745651,1.03628724637681
566.367,0.004062653,59.97502,-72.57629,5.61788631284885,-68.23327,1.03859072463768,-0.01774784,59.97478,123.5521,0.0231717659294691,-88.75089,0.999106700950036,5.877472e-39,59.977,-118.8309,2.53669694664848,-93.7854,1.02297803921569,0.0006293133,59.97464,-74.48505,9.2396257257965,-77.1946,1.01848579710145,0.0002478808,59.97448,94.74947,1.86369349322429,-80.231,1.01625246376812,0.009663776,59.97386,-82.85515,5.51972553762388,-84.3563,1.03197188405797,5.877472e-39,59.976,-117.4552,2.3314342987825,-93.67911,1.02241189542484,5.877472e-39,59.977,173.1572,0.58773882183564,2.460851,1.03623710144928
566.4,0.001379661,59.97514,-72.86849,5.62171605904972,-68.53121,1.03838376811594,-0.0254631,59.97391,123.6323,0.0220683509639367,-89.06602,0.998978607767946,5.877472e-39,59.977,-118.8309,2.53669694664848,-94.08885,1.02344261437908,5.877472e-39,59.97464,-74.80981,9.24472289151555,-77.50529,1.01827333333333,-0.00129696,59.97446,94.41143,1.86624685654405,-80.54613,1.01604550724638,5.877472e-39,59.97402,-83.16455,5.52227830338611,-84.6657,1.0317652173913,5.877472e-39,59.976,-117.5104,2.38314316009801,-93.98277,1.02286653594771,5.877472e-39,59.977,173.1572,0.58773882183564,2.165871,1.03620579710145
566.433,-0.0003559515,59.97509,-73.1206,5.62554580525059,-68.83487,1.03845275362319,5.877472e-39,59.97389,126.1246,0.0209649308330755,-89.37541,0.998978607767946,5.877472e-39,59.977,-118.8309,2.53669694664848,-94.39835,1.02273254901961,-0.0006740168,59.97455,-75.08946,9.25009493369777,-77.81268,1.01833188405797,-0.005849339,59.97425,94.10776,1.86624625898652,-80.86126,1.0159768115942,-0.002981834,59.97481,-83.4854,5.52483166670587,-84.9751,1.03183391304348,5.877472e-39,59.976,-117.5104,2.38314316009801,-94.28965,1.02228470588235,5.877472e-39,59.977,172.875,0.564569843290301,1.881042,1.03620753623188
566.467,0.002733953,59.97518,-73.41854,5.62937495389393,-69.13281,1.0383147826087,0.0190353,59.97466,125.0761,0.0209649308330755,-89.67908,0.998914896499367,5.877472e-39,59.977,-120,2.5361695891391,-94.7093,1.02330470588235,-0.00122074,59.97453,-75.4138,9.24852335739752,-78.11546,1.01812231884058,-0.003433228,59.97416,93.80409,1.86879962230628,-81.17065,1.01576956521739,0.004405975,59.9752,-83.78334,5.52483166670587,-85.27303,1.03169623188406,5.877472e-39,59.976,-117.5104,2.38314316009801,-94.5983,1.02275254901961,5.877472e-39,59.977,172.875,0.564569843290301,1.616544,1.03624550724638
566.5,0.0004387647,59.97522,-73.75085,5.62937495389393,-69.43076,1.03797014492754,-0.009679757,59.97449,124.5375,0.0209649308330755,-89.98847,0.998660051425053,5.877472e-39,59.977,-120,2.48441037710661,-94.94593,1.02303647058824,-0.005461313,59.97435,-75.76033,9.25090163636139,-78.42706,1.01780405797101,-0.002899133,59.97401,93.4603,1.86879962230628,-81.48005,1.01549391304348,-0.006828234,59.9745,-84.05836,5.52483166670587,-85.58243,1.03142028985507,5.877472e-39,59.976,-118.727,2.32970912421663,-94.84029,1.02243215686275,5.877472e-39,59.976,172.875,0.564569843290301,1.331983,1.03611304347826
566.533,5.877472e-39,59.97522,-74.04305,5.62937495389393,-69.71723,1.03790115942029,5.877472e-39,59.97437,125.5803,0.019861515867543,-90.29214,0.998596340156475,5.877472e-39,59.977,-120,2.5361695891391,-95.23215,1.02272026143791,0.002600402,59.97434,-76.05058,9.25525185516968,-78.73009,1.01765217391304,5.877472e-39,59.97401,93.10509,1.86879962230628,-81.78372,1.0154252173913,-0.002943613,59.97507,-84.33912,5.52483106914834,-85.88037,1.03128231884058,5.877472e-39,59.976,-118.727,2.32970912421663,-95.10802,1.02237503267974,5.877472e-39,59.976,172.875,0.564569843290301,1.047542,1.03582231884058
566.567,0.009435117,59.97538,-74.29517,5.62171546149219,-69.99225,1.0383147826087,0.07073399,59.97606,125.1105,0.0209649308330755,-90.56143,0.99878747396221,5.877472e-39,59.978,-120,2.5361695891391,-95.52048,1.02275555555556,0.01196545,59.97466,-76.30933,9.24347399628076,-78.99551,1.01801942028986,0.01385394,59.97432,92.83578,1.86114012990454,-82.05874,1.01570086956522,0.0086594,59.97673,-84.64278,5.52993779578785,-86.14966,1.03162724637681,5.877472e-39,59.977,-118.727,2.32970912421663,-95.41229,1.02226980392157,5.877472e-39,59.976,170.5377,0.567937617765801,0.762949,1.03555710144928
566.6,0.02758015,59.97615,-74.553,5.61788631284885,-70.25008,1.03865971014493,0.07367134,59.97879,121.6899,0.0220683509639367,-90.80781,0.998978607767946,5.877472e-39,59.977,-120,2.5361695891391,-95.78284,1.02279777777778,0.03941864,59.97577,-76.58149,9.22291204172124,-79.24178,1.01833449275362,0.04018765,59.9754,92.54357,1.8509284692981,-82.30511,1.01604550724638,0.02498634,59.97771,-84.90061,5.52993839334538,-86.39603,1.03190289855072,5.877472e-39,59.976,-118.7546,2.38145508606044,-95.67477,1.02230300653595,5.877472e-39,59.976,170.5377,0.567937617765801,0.4577868,1.03549826086957
566.633,0.02717335,59.97708,-74.82229,5.61022801556217,-70.51364,1.03879739130435,5.877472e-39,59.97904,117.5589,0.0231717659294691,-91.06564,0.999042989681457,5.877472e-39,59.977,-120,2.5361695891391,-96.1147,1.02310431372549,0.04354477,59.97721,-76.85341,9.20977175166708,-79.49125,1.01852637681159,0.04879016,59.97707,92.25138,1.84071680869166,-82.55721,1.01618347826087,0.03644943,59.97806,-85.14698,5.52993779578785,-86.65387,1.03190289855072,5.877472e-39,59.976,-118.7546,2.38145508606044,-96.00684,1.02259843137255,5.877472e-39,59.975,170.5377,0.567937617765801,0.1729448,1.03547014492754
566.667,0.02391178,59.97795,-75.09731,5.6063982693613,-70.76575,1.03893536231884,5.877472e-39,59.97884,114.7629,0.0242751860603304,-91.312,0.999170412218614,5.877472e-39,59.977,-120,2.5361695891391,-96.33871,1.02292810457516,0.04264198,59.97875,-77.12443,9.20405910169356,-79.73563,1.01863246376812,0.04187252,59.97857,91.95344,1.83305731628992,-82.79786,1.01639014492754,0.04301693,59.97852,-85.39909,5.52738443246809,-86.90596,1.03204086956522,5.877472e-39,59.976,-120,2.3808932780605,-96.22859,1.02231973856209,5.877472e-39,59.976,170.5377,0.567937617765801,-0.08137154,1.03565014492754
566.7,0.01118973,59.97839,-75.40096,5.60256852316043,-71.00638,1.03900434782609,0.04153255,59.97987,115.5937,0.0253786061911916,-91.54693,0.999170412218614,5.877472e-39,59.978,-120,2.5361695891391,-96.62082,1.0233354248366,0.01336411,59.97942,-77.40842,9.19321940812455,-79.96951,1.01864289855072,0.01939751,59.97937,91.63831,1.82284505812596,-83.02705,1.01645913043478,0.02590824,59.97858,-85.634,5.52738443246809,-87.14087,1.03204086956522,5.877472e-39,59.977,-118.7546,2.38145508606044,-96.51092,1.02271738562092,5.877472e-39,59.976,170.5377,0.567937617765801,-0.3661672,1.03567014492754
566.733,0.01124706,59.97889,-75.64734,5.59873937451709,-71.25276,1.03900434782609,5.877472e-39,59.98021,115.4447,0.0264820211567241,-91.79329,0.999106700950036,5.877472e-39,59.978,-121.1691,2.53669694664848,-96.8807,1.02258274509804,0.00614807,59.97976,-77.68132,9.18432177652353,-80.20883,1.01867942028986,0.007127188,59.97977,91.32891,1.8177395266015,-83.26768,1.01645913043478,0.01666378,59.97912,-85.88037,5.52483166670587,-87.38152,1.03197188405797,5.877472e-39,59.977,-120,2.3808932780605,-96.77317,1.02205111111111,5.877472e-39,59.975,170.5377,0.567937617765801,-0.6510603,1.03553217391304
566.767,-0.003191717,59.97883,-75.86507,5.59873937451709,-71.51632,1.03921101449275,-0.04349716,59.97909,114.6139,0.0275854387049209,-92.05112,0.999234123487193,5.877472e-39,59.978,-121.1691,2.53669694664848,-97.14747,1.02292692810458,-0.004622117,59.97961,-77.91694,9.18797285302334,-80.46152,1.01880492753623,-0.00385914,59.97971,91.07108,1.8177395266015,-83.52551,1.01659710144928,-0.007559471,59.97967,-86.16685,5.52483166670587,-87.63934,1.03210985507246,5.877472e-39,59.977,-120,2.3808932780605,-97.03784,1.02229111111111,5.877472e-39,59.976,168.2317,0.572238358810722,-0.9358562,1.03560347826087
566.8,0.006313361,59.97897,-76.09425,5.60256912071796,-71.76842,1.03955594202899,5.877472e-39,59.97867,114.2014,0.0275854387049209,-92.30322,0.999489639206439,5.877472e-39,59.979,-121.1691,2.53669694664848,-97.39442,1.02299032679739,6.258488e-06,59.97958,-78.12744,9.19879461986649,-80.71605,1.01910086956522,-0.002371408,59.97962,90.882,1.81518616328175,-83.77761,1.01687275362319,-0.00268288,59.97937,-86.4476,5.52738503002562,-87.89718,1.03245449275362,0.01,59.978,-120,2.3808932780605,-97.28185,1.02248169934641,5.877472e-39,59.976,168.2317,0.572238358810722,-1.230775,1.03570434782609
566.833,0.0005532056,59.97915,-76.31197,5.60256852316043,-72.02052,1.03969362318841,0.01081467,59.97908,111.9325,0.0275854387049209,-92.5496,0.999617061743596,5.877472e-39,59.978,-121.1691,2.53669694664848,-97.65426,1.02308967320261,-0.01155216,59.97932,-78.37174,9.20825993111969,-80.97343,1.01937362318841,-0.008684769,59.97947,90.65281,1.81518616328175,-84.02972,1.01707971014493,0.005903207,59.97864,-86.6997,5.52483166670587,-88.14928,1.03259246376812,0.01,59.977,-120,2.3808932780605,-97.54498,1.02243647058824,5.877472e-39,59.976,168.2317,0.572238358810722,-1.505563,1.03563884057971
566.867,-0.009803809,59.97877,-76.54689,5.61022801556217,-72.27835,1.03962463768116,-0.02812386,59.97861,109.9157,0.0264820211567241,-92.81316,0.999617061743596,5.877472e-39,59.978,-122.3373,2.53828034419549,-97.89675,1.023,-0.01536056,59.9788,-78.63651,9.22171692666402,-81.24396,1.01930028985507,-0.01596451,59.97884,90.34916,1.82029229236373,-84.28754,1.01707971014493,-0.0179546,59.97792,-86.94035,5.51972553762388,-88.41284,1.03252347826087,5.877472e-39,59.977,-120,2.3808932780605,-97.78445,1.02247359477124,5.877472e-39,59.976,167.7352,0.549407597826577,-1.801032,1.0354252173913
566.9,-0.00247959,59.97858,-76.78753,5.61405716420551,-72.53619,1.03962463768116,5.877472e-39,59.97826,110.8782,0.0253786061911916,-93.07098,0.999680773012175,5.877472e-39,59.98,-122.3373,2.53828034419549,-98.15976,1.02244718954248,5.877472e-39,59.97863,-78.87814,9.23512611760606,-81.50238,1.01942144927536,-0.004444197,59.9786,90.10278,1.82029229236373,-84.54538,1.01721768115942,-0.01299217,59.97866,-87.18671,5.51717217430413,-88.67067,1.03259246376812,0.01,59.979,-120,2.3808932780605,-98.05073,1.02177673202614,5.877472e-39,59.976,167.7352,0.549407597826577,-2.086077,1.03541623188406
566.933,0.01001358,59.97885,-77.0339,5.61788691040638,-72.78255,1.03962463768116,0.0259877,59.97906,111.9898,0.0253786036085272,-93.31736,0.999680773012175,5.877472e-39,59.98,-122.3373,2.53828034419549,-98.44579,1.02153267973856,0.003147125,59.97868,-79.09997,9.24123913112375,-81.74506,1.01943217391304,0.008354075,59.97876,89.90799,1.82284505812596,-84.79748,1.01728666666667,0.003655739,59.97939,-87.43309,5.51717277186165,-88.92278,1.03259217391304,0.01,59.979,-120,2.3808932780605,-98.33144,1.02089071895425,5.877472e-39,59.975,167.7352,0.549407597826577,-2.371541,1.03524898550725
566.967,0.006548502,59.97913,-77.26308,5.62171665660725,-73.02893,1.03976260869565,-0.0001240522,59.97906,111.9669,0.0253786036085272,-93.57519,0.999744484280753,5.877472e-39,59.978,-122.3373,2.53828034419549,-98.70859,1.02269921568627,0.001462363,59.97879,-79.3335,9.24582837294348,-81.99793,1.01958144927536,0.002129897,59.97892,89.71317,1.82029229236373,-85.04958,1.01742434782609,0.005296133,59.98026,-87.69092,5.51972553762388,-89.17487,1.03273014492754,5.877472e-39,59.977,-120,2.3808932780605,-98.59454,1.02204797385621,5.877472e-39,59.975,167.7352,0.549407597826577,-2.656619,1.03529101449275
567,-0.004202574,59.97904,-77.52091,5.62171665660725,-73.28103,1.0398315942029,-0.004930571,59.97886,110.4428,0.0253786036085272,-93.82729,0.99987190681791,5.877472e-39,59.979,-122.3373,2.53828034419549,-98.92786,1.02218339869281,0.001939237,59.97882,-79.57883,9.24891176979112,-82.25379,1.01970869565217,-0.005792007,59.97879,89.46107,1.82284505812596,-85.30741,1.01756231884058,-0.00116352,59.97998,-87.95448,5.51972553762388,-89.43271,1.03286811594203,5.877472e-39,59.978,-121.2454,2.38145508606044,-98.841,1.02133725490196,5.877472e-39,59.976,167.7352,0.549407597826577,-3.033644,1.03526144927536
567.033,5.877472e-39,59.97901,-77.78448,5.62554580525059,-73.54459,1.03976260869565,-0.03064156,59.97806,107.5952,0.0253786036085272,-94.09659,0.999936288731421,5.877472e-39,59.98,-122.3373,2.53828034419549,-99.47386,1.02214196078431,5.877472e-39,59.97882,-79.82024,9.25936305096653,-82.5188,1.01973014492754,5.877472e-39,59.97873,89.21469,1.82795178476547,-85.57097,1.01770028985507,5.877472e-39,59.97956,-88.20658,5.51717217430413,-89.702,1.03286811594203,5.877472e-39,59.978,-121.2454,2.38145508606044,-99.36774,1.02152405228758,5.877472e-39,59.976,165.3791,0.5548351531032,-3.380203,1.03524405797101
567.067,-7.63312e-05,59.97904,-78.06522,5.62937555145146,-73.79669,1.03948695652174,5.877472e-39,59.97793,106.2717,0.0253786036085272,-94.36015,0.999808195549332,5.877472e-39,59.979,-123.5763,2.48925862114385,-99.70085,1.02262522875817,-0.007305108,59.97867,-80.08727,9.26310376109564,-82.77985,1.01956695652174,-0.003439486,59.97865,89.00272,1.8305045505277,-85.8288,1.01763130434783,-0.002829172,59.97926,-88.43576,5.51206604522214,-89.96556,1.03266144927536,5.877472e-39,59.978,-121.273,2.32970912421663,-99.60923,1.02179424836601,5.877472e-39,59.976,165.3791,0.5548351531032,-3.726761,1.03526463768116
567.1,-0.0116029,59.97876,-78.36316,5.62937495389393,-74.05452,1.03907333333333,0.002193488,59.97836,106.667,0.0242751860603304,-94.61797,0.999553350475018,5.877472e-39,59.98,-123.5035,2.54091713174239,-99.98609,1.02175098039216,-0.009326935,59.97837,-80.35826,9.25985902371528,-83.04175,1.0193284057971,-0.008061826,59.97841,88.71623,1.83305731628992,-86.09236,1.01742434782609,-0.006599352,59.97796,-88.64776,5.51206664277967,-90.22912,1.03231652173913,5.877472e-39,59.979,-121.2454,2.38145508606044,-99.89117,1.02104470588235,0.01,59.976,165.3791,0.5548351531032,-4.012395,1.03524492753623
567.133,-0.007317849,59.97846,-78.60953,5.62937555145146,-74.32381,1.03907333333333,-0.02637863,59.97792,109.5031,0.0231717659294691,-94.88726,0.999553350475018,5.877472e-39,59.979,-123.5763,2.48925862114385,-100.2254,1.02196993464052,-0.006675683,59.97809,-80.62943,9.25681745589464,-83.31071,1.01927739130435,-0.005448572,59.97818,88.43547,1.83305731628992,-86.35592,1.01735536231884,-0.0114632,59.97778,-88.91705,5.51206604522214,-90.49841,1.03231652173913,5.877472e-39,59.978,-122.5448,2.3314342987825,-100.1123,1.02126509803922,5.877472e-39,59.976,165.3791,0.5548351531032,-4.297269,1.03543449275362
567.167,-0.01265209,59.97809,-78.83298,5.62937495389393,-74.59883,1.03934898550725,-0.009918138,59.97736,112.895,0.0242751886429948,-95.15656,0.999744484280753,5.877472e-39,59.979,-123.5035,2.54091713174239,-100.4881,1.02183843137255,-0.008233376,59.97781,-80.87625,9.25720586828824,-83.58118,1.01940028985507,-0.006249659,59.97799,88.21776,1.83816344537191,-86.62521,1.01742434782609,-0.008738749,59.97826,-89.22071,5.5146194085419,-90.7677,1.03259246376812,5.877472e-39,59.978,-122.5448,2.3314342987825,-100.3751,1.02112431372549,5.877472e-39,59.977,165.3791,0.5548351531032,-4.571893,1.03563507246377
567.2,-0.008131787,59.97779,-79.10228,5.62937495389393,-74.86812,1.03941797101449,0.006742403,59.97747,112.2018,0.0242751886429948,-95.42584,0.999872577462843,5.877472e-39,59.979,-123.5763,2.48925862114385,-100.7492,1.02195816993464,-0.0006930158,59.97773,-81.13535,9.25616611818846,-83.85469,1.01950550724638,0.002352409,59.978,88.00002,1.84071680869166,-86.88877,1.01749333333333,0.001189001,59.97861,-89.51292,5.5146194085419,-91.03699,1.03273014492754,5.877472e-39,59.978,-122.5448,2.3314342987825,-100.6457,1.02139607843137,0.01,59.978,165.3791,0.5548351531032,-4.826993,1.0356452173913
567.233,5.877472e-39,59.97759,-79.40594,5.62554520769306,-75.12022,1.03934898550725,0.0008391961,59.9777,109.4802,0.0242751860603304,-95.69513,0.999744484280753,5.877472e-39,59.98,-123.5763,2.48925862114385,-101.0363,1.02281581699346,-0.00758484,59.97753,-81.40935,9.25013078714949,-84.12448,1.01942550724638,-0.00246048,59.97797,87.72502,1.84071621113413,-87.15234,1.01742434782609,-0.0005308539,59.97852,-89.77649,5.5146194085419,-91.30054,1.03266144927536,5.877472e-39,59.979,-121.273,2.32970912421663,-100.9257,1.02218039215686,0.01,59.978,165.3791,0.5548351531032,-5.092215,1.03569217391304
567.267,-0.007432401,59.97726,-79.66951,5.62171605904972,-75.39524,1.03934898550725,-0.01318932,59.97749,107.6869,0.0231717633468047,-95.97015,0.999680773012175,5.877472e-39,59.979,-124.7636,2.49302167472838,-101.2785,1.02232614379085,-0.002314299,59.97742,-81.6935,9.24631837011695,-84.39971,1.01938434782609,-0.004316792,59.97783,87.47292,1.84326957445389,-87.42162,1.01728666666667,-0.003827512,59.97768,-90.03431,5.51206664277967,-91.57557,1.03252347826087,5.877472e-39,59.978,-122.5448,2.3314342987825,-101.168,1.02168235294118,0.01,59.978,165.3791,0.5548351531032,-5.337154,1.03572695652174
567.3,-0.004952699,59.97713,-79.91588,5.61788631284885,-75.68172,1.03941797101449,-0.02280235,59.97676,107.5264,0.0242751860603304,-96.2509,0.999744484280753,5.877472e-39,59.979,-124.7636,2.49302167472838,-101.5614,1.02205111111111,-0.00740692,59.97723,-81.96542,9.24429862567024,-84.68576,1.01939971014493,-0.004507676,59.97771,87.26665,1.84582234021612,-87.69665,1.01721768115942,-0.003922731,59.97766,-90.32652,5.50951327945992,-91.86205,1.03259217391304,5.877472e-39,59.978,-122.5448,2.3314342987825,-101.4529,1.02149607843137,0.01,59.978,163.0725,0.561181871370334,-5.602316,1.0358168115942
567.333,-0.009632148,59.97683,-80.21954,5.61788631284885,-75.9682,1.03955594202899,5.877472e-39,59.97667,106.6326,0.0264820211567241,-96.52592,0.999744484280753,5.877472e-39,59.979,-125.9468,2.49785269352034,-101.8277,1.02222588235294,-0.003598519,59.97705,-82.25279,9.2373430560372,-84.96323,1.01946289855072,-0.002886392,59.97756,87.05464,1.84837570353587,-87.97166,1.01728666666667,-0.007324219,59.97729,-90.613,5.50951387701744,-92.13707,1.03266144927536,5.877472e-39,59.978,-123.8141,2.33430428965013,-101.7176,1.0215631372549,5.877472e-39,59.978,163.0725,0.561181871370334,-5.868465,1.03574550724638
567.367,-0.0100518,59.97651,-80.54613,5.61788691040638,-76.25468,1.03948695652174,5.877472e-39,59.97686,105.1945,0.0275854387049209,-96.80667,0.999744484280753,5.877472e-39,59.978,-125.9468,2.49785269352034,-102.0922,1.02232392156863,-0.005791895,59.97689,-82.54353,9.22704116424395,-85.24162,1.01945420289855,-0.005900189,59.97742,86.77963,1.8509284692981,-88.24095,1.01721768115942,-0.006675683,59.97691,-90.89375,5.50951327945992,-92.41782,1.03259246376812,5.877472e-39,59.977,-123.8141,2.33430428965013,-101.9841,1.02175071895425,5.877472e-39,59.977,163.0725,0.561181871370334,-6.124533,1.03567710144928
567.4,-0.008296967,59.97619,-80.83833,5.61788631284885,-76.54689,1.03928,-0.03124237,59.9763,105.0111,0.0275854387049209,-97.09888,0.999617061743596,5.877472e-39,59.979,-125.9468,2.49785269352034,-102.3788,1.02231830065359,-0.00740692,59.97664,-82.84796,9.22820042584945,-85.536,1.01927449275362,-0.007426143,59.97718,86.48743,1.85348123506033,-88.52744,1.01701072463768,-0.009005852,59.97705,-91.1745,5.50695991614016,-92.71002,1.03238550724638,5.877472e-39,59.978,-123.8141,2.33430428965013,-102.2726,1.02183411764706,5.877472e-39,59.978,163.0725,0.561181871370334,-6.39187,1.03546724637681
567.433,-0.0103949,59.97595,-81.13628,5.61788691040638,-76.85056,1.03921130434783,-0.04044537,59.97483,107.3087,0.0264820211567241,-97.40255,0.999617061743596,5.877472e-39,59.979,-127.125,2.5037450524254,-102.6016,1.02182509803922,-0.01742676,59.97617,-83.14912,9.23319600678864,-85.84122,1.01915797101449,-0.01543678,59.97679,86.23533,1.85858736414231,-88.82538,1.01687275362319,-0.009314306,59.97663,-91.47243,5.50695991614016,-93.01942,1.03238550724638,5.877472e-39,59.978,-125.0796,2.33831777180067,-102.5103,1.0211414379085,5.877472e-39,59.977,163.0725,0.561181871370334,-6.679521,1.03532260869565
