Time,P001.df,P001.f,P001.ip_a,P001.ip_m,P001.vp_a,P001.vp_m,P002.df,P002.f,P002.ip_a,P002.ip_m,P002.vp_a,P002.vp_m,P003.df,P003.f,P003.ip_a,P003.ip_m,P003.vp_a,P003.vp_m,P004.df,P004.f,P004.ip_a,P004.ip_m,P004.vp_a,P004.vp_m,P005.df,P005.f,P005.ip_a,P005.ip_m,P005.vp_a,P005.vp_m,P006.df,P006.f,P006.ip_a,P006.ip_m,P006.vp_a,P006.vp_m,P007.df,P007.f,P007.ip_a,P007.ip_m,P007.vp_a,P007.vp_m,P008.df,P008.f,P008.ip_a,P008.ip_m,P008.vp_a,P008.vp_m,P009.df,P009.f,P009.ip_a,P009.ip_m,P009.vp_a,P009.vp_m
135,-0.01,59.999,166.446,2.02173543910937,167.4609,1.0666906,-0.01,59.999,162.3078,5.01313094399785,165.8095,1.0530326,-0.01,59.999,-28.62814,1.76219157467101,163.9322,1.02431,5.877472e-39,59.999,158.4876,2.59510920831995,163.2487,1.0438062,-0.01,59.999,-41.89308,1.22622701985348,165.1589,1.055224,5.877472e-39,59.999,-179.2979,5.20579388352696,172.0153,1.0678972,-0.01,59.999,154.0091,3.86984923924263,167.2418,1.0661326,5.877472e-39,59.999,-9.43985,8.75693468905175,165.5347,1.0133952173913,5.877472e-39,59.999,-4.996078,8.55454957513467,165.6836,1.0466124
135.033,5.877472e-39,59.998,166.446,2.02173543910937,167.4427,1.0666274,5.877472e-39,59.999,162.2609,5.00939664245673,165.7935,1.0530286,-0.01,59.998,-28.67542,1.76130599441361,163.9133,1.02426,5.877472e-39,59.999,158.5834,2.59856638173186,163.2325,1.0437176,-0.01,59.998,-42.00409,1.2215626070287,165.1404,1.0551744,5.877472e-39,59.999,-179.3811,5.20367558538931,171.9974,1.0678072,5.877472e-39,59.998,153.941,3.86674800227168,167.2208,1.0661174,5.877472e-39,59.999,-9.452744,8.75855606181272,165.5155,1.01334304347826,5.877472e-39,59.999,-4.981873,8.55758066404792,165.6649,1.0465596
135.067,-0.01,59.998,166.3374,2.01771708123581,167.419,1.0666574,-0.01,59.998,162.2609,5.00939664245673,165.7724,1.0529256,5.877472e-39,59.998,-28.67542,1.76130599441361,163.8928,1.02423913043478,-0.01,59.998,158.5072,2.60290776708103,163.2111,1.0437298,5.877472e-39,59.998,-42.00409,1.2215626070287,165.1192,1.0551736,-0.02,59.998,-179.3212,5.21335082120039,171.9708,1.0678448,-0.01,59.998,153.8727,3.86365196145315,167.1999,1.0661024,0.01,59.999,-9.433823,8.76609325410693,165.5017,1.01329217391304,-0.01,59.998,-5.002167,8.55970242628719,165.6463,1.046507
135.1,5.877472e-39,59.998,166.446,2.02173543910937,167.398,1.066641,5.877472e-39,59.998,162.2609,5.00939664245673,165.7565,1.0529218,5.877472e-39,59.998,-28.72273,1.76042160927127,163.8739,1.02424565217391,5.877472e-39,59.998,158.5072,2.60290776708103,163.1923,1.0436918,5.877472e-39,59.998,-42.1693,1.22042464964813,165.1006,1.0551242,5.877472e-39,59.998,-179.3511,5.20851233726944,171.95,1.0677974,5.877472e-39,59.998,153.8043,3.86056198281244,167.1789,1.0660876,5.877472e-39,59.999,-9.436111,8.76968656671231,165.488,1.01324130434783,5.877472e-39,59.998,-5.00824,8.56485614346511,165.6276,1.0464544
135.133,5.877472e-39,59.998,166.2236,2.02155270774917,167.3721,1.0665234,5.877472e-39,59.998,162.2139,5.00566580501722,165.73,1.0528178,5.877472e-39,59.998,-28.72273,1.76042160927127,163.8501,1.02416956521739,5.877472e-39,59.998,158.4114,2.59945578982154,163.1681,1.043657,5.877472e-39,59.998,-42.33481,1.2192970845724,165.0768,1.0550746,5.877472e-39,59.998,-179.4043,5.21123512113894,171.9241,1.0677386,5.877472e-39,59.998,153.8502,3.8559512635627,167.1502,1.0660184,-0.01,59.999,-9.44899,8.77130793947328,165.4632,1.01318913043478,5.877472e-39,59.998,-5.022446,8.56182592057726,165.601,1.0463516
135.167,-0.02,59.997,166.2236,2.02155270774917,167.3407,1.0664992,-0.02,59.998,162.2182,5.01350593299769,165.6982,1.0528106,-0.02,59.998,-28.79881,1.76099446775536,163.8202,1.02415217391304,-0.02,59.997,158.3356,2.60380670145016,163.1384,1.043528,-0.03,59.998,-42.33481,1.2192970845724,165.0477,1.0550252,-0.02,59.997,-179.4043,5.21123512113894,171.8929,1.067668,-0.02,59.997,153.7358,3.85747633429876,167.1188,1.0659966,-0.02,59.998,-9.464142,8.77652262483963,165.4356,1.01308782608696,-0.02,59.998,-5.028511,8.56697963775519,165.5716,1.0462974
135.2,5.877472e-39,59.997,166.3426,2.00987002505212,167.3092,1.0664754,5.877472e-39,59.997,162.2139,5.00566580501722,165.6664,1.0527062,-0.01,59.997,-28.84621,1.7601132695865,163.7902,1.02407869565217,5.877472e-39,59.997,158.3155,2.59601074076529,163.1061,1.0434496,5.877472e-39,59.997,-42.38742,1.2228226739912,165.0186,1.0549762,-0.01,59.997,-179.4043,5.21123512113894,171.8588,1.0676406,5.877472e-39,59.997,153.6672,3.8543967479629,167.09,1.0659282,5.877472e-39,59.998,-9.479263,8.78174129392283,165.4108,1.01303565217391,-0.01,59.997,-5.062981,8.56607464120823,165.5396,1.0462916
135.233,-0.01,59.997,166.2284,2.01370565156548,167.2726,1.0664482,5.877472e-39,59.997,162.1712,5.0097785596598,165.6345,1.0526994,5.877472e-39,59.997,-28.84621,1.7601132695865,163.7587,1.02409086956522,-0.01,59.997,158.3356,2.60380670145016,163.074,1.0434692,5.877472e-39,59.998,-42.55281,1.22170809929653,164.9841,1.0549274,5.877472e-39,59.997,-179.4874,5.20912981338234,171.8247,1.0676136,-0.01,59.997,153.5985,3.85132322380487,167.0534,1.0659036,5.877472e-39,59.998,-9.483795,8.7889279191336,165.3805,1.01298304347826,5.877472e-39,59.997,-5.05481,8.57425771524859,165.5102,1.046238
135.267,-0.01,59.997,166.1189,2.00970115009838,167.2359,1.0664212,-0.01,59.997,162.0816,5.01017173519312,165.6,1.052644,5.877472e-39,59.997,-28.92225,1.76069090853083,163.724,1.02404826086957,-0.01,59.997,158.3155,2.59601074076529,163.0363,1.0433948,-0.01,59.997,-42.38742,1.2228226739912,164.9497,1.054879,-0.02,59.997,-179.4043,5.21123512113894,171.7831,1.067521,-0.01,59.997,153.5296,3.84825489579926,167.0194,1.0658322,-0.01,59.998,-9.496643,8.79054929189456,165.3475,1.01288217391304,5.877472e-39,59.997,-5.103477,8.57032855799162,165.4729,1.0461346
135.3,-0.01,59.997,166.009,2.00570444285991,167.194,1.0663912,-0.01,59.997,162.0816,5.01017173519312,165.5575,1.0526358,-0.02,59.997,-28.90344,1.76302696009601,163.6829,1.02400869565217,-0.02,59.997,158.4114,2.59945578982154,162.9961,1.0433714,-0.01,59.997,-42.55281,1.22170809929653,164.9073,1.05488,5.877472e-39,59.997,-179.6008,5.2022102704061,171.7432,1.0675802,-0.02,59.997,153.5296,3.84825489579926,166.9747,1.065852,-0.02,59.997,-9.543488,8.78986010887823,165.3033,1.01287739130435,-0.02,59.997,-5.123711,8.57245638240872,165.4328,1.0461774
135.333,-0.01,59.997,166.1233,2.00185409391469,167.1521,1.0663616,5.877472e-39,59.996,162.0344,5.00645388813467,165.5177,1.0525804,5.877472e-39,59.997,-28.97934,1.76360698927045,163.6419,1.02396956521739,-0.01,59.997,158.2397,2.60036771457173,162.9558,1.0433486,-0.01,59.997,-42.43973,1.22634999546082,164.8675,1.0548326,-0.01,59.996,-179.4343,5.20640010130961,171.6964,1.0674776,5.877472e-39,59.996,153.4152,3.84982326780552,166.9301,1.0658726,5.877472e-39,59.997,-9.547958,8.79705071780585,165.2675,1.01282565217391,5.877472e-39,59.997,-5.158165,8.5715600461158,165.3901,1.0460744
135.367,-0.01,59.996,165.9022,1.99386760764099,167.1075,1.0663794,5.877472e-39,59.996,161.9919,5.01057703508209,165.4726,1.0525244,5.877472e-39,59.997,-28.99826,1.76127133607695,163.6009,1.02393043478261,-0.01,59.996,158.2397,2.60036771457173,162.9102,1.0433298,-0.01,59.996,-42.49173,1.22987818295584,164.8225,1.0547862,5.877472e-39,59.996,-179.6237,5.20977760038437,171.6513,1.0675264,5.877472e-39,59.996,153.3462,3.84676966223177,166.8857,1.0657962,-0.01,59.997,-9.597,8.79996281482862,165.2234,1.0127247826087,-0.01,59.996,-5.198586,8.57582435520404,165.3446,1.046118
135.4,5.877472e-39,59.996,165.9022,1.99386760764099,167.0578,1.066297,5.877472e-39,59.996,161.9447,5.00686611622687,165.4275,1.0524692,5.877472e-39,59.996,-29.02675,1.76273057156182,163.5551,1.02386652173913,5.877472e-39,59.996,158.1435,2.59693652192194,162.8618,1.0432646,-0.01,59.996,-42.59485,1.23693715602208,164.7801,1.0547888,5.877472e-39,59.996,-179.707,5.2077017374915,171.6015,1.067468,5.877472e-39,59.996,153.2771,3.84372125281045,166.8385,1.0657678,-0.01,59.996,-9.620407,8.79962021517888,165.1738,1.01262434782609,5.877472e-39,59.996,-5.218781,8.57795650974816,165.2992,1.0460644
135.433,-0.02,59.996,165.791,1.98988562283439,167.008,1.066313,-0.02,59.996,161.9495,5.01470364613112,165.3744,1.0524622,-0.01,59.996,-29.10263,1.76331538119649,163.5062,1.02386043478261,-0.01,59.996,158.068,2.60130388803322,162.8109,1.0432508,-0.01,59.996,-42.43146,1.23804913264054,164.7297,1.054744,-0.02,59.996,-179.7373,5.20288230611944,171.5512,1.0675072,-0.01,59.996,153.2317,3.84836314897474,166.7913,1.06574,-0.01,59.996,-9.665025,8.7953536544246,165.1241,1.01262173913043,-0.01,59.996,-5.267495,8.57404900312628,165.2485,1.0460112
135.467,5.877472e-39,59.996,165.7942,1.98203770062529,166.9581,1.0663296,5.877472e-39,59.996,161.9023,5.01099532535211,165.3266,1.052457,5.877472e-39,59.996,-29.13101,1.7647762101681,163.4574,1.02385565217391,5.877472e-39,59.996,158.068,2.60130388803322,162.7625,1.0431874,-0.01,59.996,-42.43146,1.23804913264054,164.6847,1.0546994,-0.01,59.996,-179.798,5.19324690747693,171.4986,1.0674932,5.877472e-39,59.996,153.0933,3.8422914448688,166.7362,1.0657572,5.877472e-39,59.996,-9.699081,8.79305504979787,165.0745,1.01262043478261,5.877472e-39,59.996,-5.287682,8.57618548779742,165.2004,1.0460078
135.5,5.877472e-39,59.996,165.7942,1.98203770062529,166.9057,1.0662966,5.877472e-39,59.996,161.8127,5.01142573997779,165.2735,1.0524518,-0.01,59.996,-29.18762,1.76769866485469,163.4054,1.02385304347826,-0.01,59.996,157.9716,2.59788481973908,162.709,1.0432258,-0.01,59.996,-42.32031,1.24269535893185,164.6317,1.0547054,5.877472e-39,59.996,-179.798,5.19324690747693,171.446,1.0674802,5.877472e-39,59.996,153.0481,3.84694200128713,166.6863,1.0657784,5.877472e-39,59.996,-9.748077,8.79598308168807,165.0193,1.01261956521739,5.877472e-39,59.996,-5.342308,8.57744468873452,165.147,1.0460048
135.533,5.877472e-39,59.996,165.6821,1.97806264402192,166.8559,1.066315,5.877472e-39,59.996,161.7704,5.01556360935708,165.2257,1.052448,5.877472e-39,59.996,-29.18762,1.76769866485469,163.3596,1.02384782608696,5.877472e-39,59.996,157.8964,2.60226257815521,162.658,1.0432144,5.877472e-39,59.996,-42.37198,1.24622094835065,164.584,1.0547114,5.877472e-39,59.996,-179.8817,5.19119442726997,171.3934,1.0674682,5.877472e-39,59.996,153.0481,3.84694200128713,166.6366,1.0657026,5.877472e-39,59.996,-9.782135,8.79369244449506,164.9697,1.01261956521739,5.877472e-39,59.996,-5.37677,8.57656827102589,165.0962,1.0459542
135.567,5.877472e-39,59.996,165.5695,1.97409538164719,166.801,1.0662336,5.877472e-39,59.996,161.6809,5.01601221051624,165.1726,1.052347,5.877472e-39,59.996,-29.26323,1.76829024680802,163.3075,1.02379043478261,5.877472e-39,59.996,157.8964,2.60226257815521,162.6042,1.0431574,-0.01,59.996,-42.37198,1.24622094835065,164.531,1.0546212,5.877472e-39,59.995,-179.9653,5.18915233936784,171.3356,1.0674462,-0.01,59.996,152.9788,3.84391784057711,166.5842,1.0656752,-0.01,59.995,-9.860992,8.78715914884891,164.909,1.01252347826087,5.877472e-39,59.996,-5.451508,8.57998474124382,165.0428,1.0458554
135.6,-0.01,59.995,165.6848,1.97021472181283,166.7433,1.0662004,-0.01,59.995,161.6809,5.01601221051624,165.1142,1.0523444,-0.01,59.995,-29.33879,1.76888501573483,163.2507,1.0237647826087,-0.01,59.995,157.7999,2.59885650024213,162.5479,1.043152,-0.01,59.995,-42.42336,1.24974826982027,164.4727,1.0546306,5.877472e-39,59.995,-179.996,5.18434503235143,171.2829,1.0674358,-0.01,59.995,152.8644,3.84556069076809,166.5265,1.0656462,5.877472e-39,59.995,-9.907883,8.78651378671801,164.8538,1.0125252173913,5.877472e-39,59.995,-5.480194,8.57395720443348,164.9866,1.0459038
135.633,5.877472e-39,59.995,165.5695,1.97409538164719,166.6935,1.0662214,0.01,59.995,161.6388,5.02015787412415,165.0637,1.0522942,5.877472e-39,59.996,-29.33879,1.76888501573483,163.2003,1.02379260869565,5.877472e-39,59.995,157.7999,2.59885650024213,162.4942,1.0430966,5.877472e-39,59.995,-42.47443,1.25327645731528,164.4223,1.0545906,5.877472e-39,59.995,179.9286,5.19470529425691,171.2274,1.0674698,0.01,59.995,152.7501,3.84721826339093,166.4766,1.0656706,0.02,59.996,-9.954788,8.78587639202082,164.8014,1.01247956521739,5.877472e-39,59.995,-5.534805,8.5752432521581,164.9359,1.0458558
135.667,5.877472e-39,59.996,165.4547,1.97798470173558,166.6411,1.066193,5.877472e-39,59.996,161.5914,5.01647207000565,165.0106,1.0522934,5.877472e-39,59.996,-29.4143,1.76948257326344,163.1467,1.02376695652174,5.877472e-39,59.996,157.7999,2.59885650024213,162.4432,1.043089,5.877472e-39,59.996,-42.42336,1.24974826982027,164.372,1.0546492,5.877472e-39,59.996,179.8142,5.18789054035453,171.1748,1.0674614,5.877472e-39,59.996,152.7949,3.84255125248994,166.4242,1.0656458,5.877472e-39,59.996,-10.01241,8.78329095978036,164.749,1.01253173913043,5.877472e-39,59.996,-5.589401,8.57653796013676,164.8824,1.0458572
135.7,-0.01,59.996,165.3417,1.97403302781811,166.5885,1.066263,-0.01,59.996,161.5019,5.01694491987611,164.9548,1.0523426,5.877472e-39,59.996,-29.48976,1.77008331776554,163.0963,1.02379608695652,-0.01,59.995,157.6283,2.59985242945648,162.3896,1.043133,5.877472e-39,59.996,-42.47443,1.25327645731528,164.3163,1.0546124,5.877472e-39,59.996,179.7612,5.19068347228173,171.1222,1.0674538,5.877472e-39,59.996,152.7501,3.84721826339093,166.369,1.0656696,-0.01,59.995,-10.07005,8.78070951125676,164.6938,1.01253652173913,5.877472e-39,59.996,-5.652702,8.56966951265934,164.8263,1.0459086
135.733,5.877472e-39,59.996,165.4547,1.97798470173558,166.5361,1.0662364,5.877472e-39,59.996,161.46,5.02110270783968,164.9044,1.0523924,5.877472e-39,59.996,-29.48976,1.77008331776554,163.0443,1.02379956521739,5.877472e-39,59.995,157.6283,2.59985242945648,162.3361,1.0431778,5.877472e-39,59.996,-42.47443,1.25327645731528,164.266,1.0546724,5.877472e-39,59.996,179.7392,5.1982741849459,171.0719,1.0675008,0.01,59.996,152.7055,3.85188700634274,166.3192,1.0656966,5.877472e-39,59.995,-10.12775,8.77814001388374,164.6386,1.01254217391304,5.877472e-39,59.995,-5.692886,8.5739849172464,164.7729,1.0459122
135.767,5.877472e-39,59.996,165.3417,1.97403302781811,166.4863,1.0662608,0.01,59.996,161.3706,5.02159374424363,164.8539,1.0523458,5.877472e-39,59.996,-29.53724,1.76922004632254,162.9923,1.02380347826087,0.01,59.996,157.6283,2.59985242945648,162.2852,1.0431726,5.877472e-39,59.996,-42.63588,1.25216707877304,164.2156,1.054636,0.01,59.996,179.6245,5.19149407205967,171.0216,1.0675488,5.877472e-39,59.996,152.7055,3.85188700634274,166.2693,1.0657244,0.01,59.996,-10.17471,8.77753050520455,164.589,1.01254826086957,0.01,59.996,-5.756302,8.56713379027706,164.7248,1.0459158
135.8,0.01,59.996,165.4547,1.97798470173558,166.4417,1.0662882,5.877472e-39,59.996,161.323,5.01792699268401,164.8062,1.0524458,5.877472e-39,59.996,-29.61267,1.76982557128486,162.9435,1.02386260869565,0.01,59.996,157.5313,2.59646800217849,162.237,1.0432144,5.877472e-39,59.996,-42.68626,1.25569873036967,164.168,1.0547458,5.877472e-39,59.996,179.6774,5.18868988180222,170.9742,1.067554,0.01,59.996,152.7749,3.85488865039225,166.2194,1.0657532,5.877472e-39,59.996,-10.22363,8.78052626028132,164.5394,1.01265217391304,5.877472e-39,59.996,-5.825394,8.56545889714614,164.6767,1.046018
135.833,5.877472e-39,59.996,165.3404,1.98188181605261,166.3918,1.066314,5.877472e-39,59.996,161.323,5.01792699268401,164.7557,1.052498,5.877472e-39,59.996,-29.68805,1.77043428322068,162.8946,1.02386608695652,5.877472e-39,59.996,157.4568,2.60087087533133,162.1888,1.0432572,5.877472e-39,59.996,-42.63588,1.25216707877304,164.1176,1.054711,5.877472e-39,59.996,179.5407,5.18951780208824,170.932,1.0675702,5.877472e-39,59.996,152.6609,3.85655834737075,166.1722,1.0657348,-0.01,59.996,-10.30293,8.77408459012289,164.4897,1.01265956521739,5.877472e-39,59.996,-5.874451,8.5616276007598,164.6286,1.0460234
135.867,0.01,59.996,165.2265,1.98578672459828,166.3472,1.066343,0.01,59.996,161.2277,5.01060474789501,164.7079,1.0525024,0.01,59.996,-29.68805,1.77043428322068,162.8474,1.02389739130435,5.877472e-39,59.996,157.3596,2.5974994384344,162.1407,1.0433006,0.01,59.996,-42.63588,1.25216707877304,164.0726,1.054773,5.877472e-39,59.996,179.5407,5.18951780208824,170.884,1.0676738,0.01,59.996,152.6165,3.86123228647497,166.1302,1.0658166,5.877472e-39,59.996,-10.36073,8.77155094620158,164.4401,1.01276565217391,0.01,59.996,-5.938095,8.55480678467959,164.5832,1.0460778
135.9,5.877472e-39,59.996,165.2265,1.98578672459828,166.3079,1.0663748,0.01,59.996,161.2277,5.01060474789501,164.6681,1.052555,5.877472e-39,59.996,-29.73562,1.76957579223791,162.8033,1.02392739130435,0.01,59.996,157.3596,2.5974994384344,162.1032,1.0433348,0.01,59.996,-42.79761,1.25106722651023,164.0276,1.0548354,0.02,59.997,179.5096,5.18473474378314,170.8499,1.0676576,0.01,59.997,152.6165,3.86123228647497,166.0908,1.0658512,0.02,59.996,-10.43124,8.77067851220981,164.3988,1.01282173913043,5.877472e-39,59.996,-5.99276,8.5561586503349,164.5378,1.046133
135.933,0.01,59.997,165.2256,1.99363637885818,166.2737,1.0664094,5.877472e-39,59.997,161.1382,5.01112696121349,164.6283,1.0526082,0.01,59.997,-29.78325,1.76871849637019,162.764,1.02398260869565,5.877472e-39,59.997,157.434,2.59309050310373,162.0604,1.0433746,5.877472e-39,59.997,-42.74734,1.24753297683739,163.9852,1.0548488,5.877472e-39,59.997,179.404,5.19037516723799,170.8101,1.0677288,5.877472e-39,59.997,152.5721,3.8659070916046,166.0515,1.0658864,5.877472e-39,59.997,-10.46745,8.77204891080876,164.3602,1.01282913043478,0.01,59.997,-6.041954,8.55234900458365,164.4978,1.0461878
135.967,5.877472e-39,59.997,165.2256,1.99363637885818,166.2318,1.0663924,5.877472e-39,59.997,161.0965,5.01530813186296,164.5858,1.0526136,5.877472e-39,59.997,-29.85861,1.76933437899635,162.7231,1.02401130434783,5.877472e-39,59.997,157.2854,2.60191356991748,162.023,1.04341,5.877472e-39,59.996,-42.79761,1.25106722651023,163.9456,1.0549108,-0.01,59.997,179.404,5.19037516723799,170.776,1.0677132,5.877472e-39,59.997,152.6414,3.86889834334927,166.0147,1.065874,5.877472e-39,59.997,-10.53798,8.77120037911813,164.316,1.01283782608696,5.877472e-39,59.997,-6.091187,8.54854542101023,164.4551,1.046195
136,5.877472e-39,59.997,165.1126,1.99754908163248,166.1925,1.0664256,0.01,59.997,161.0486,5.01166216491303,164.546,1.052668,5.877472e-39,59.997,-29.85861,1.76933437899635,162.6807,1.02407,5.877472e-39,59.997,157.3596,2.5974994384344,161.9802,1.0434506,5.877472e-39,59.997,-42.90977,1.24644091880321,163.9032,1.0549256,5.877472e-39,59.997,179.3513,5.19320274018134,170.739,1.0677418,5.877472e-39,59.997,152.5971,3.8735731484789,165.9754,1.0659102,5.877472e-39,59.997,-10.58319,8.76704137871899,164.2747,1.01289565217391,5.877472e-39,59.997,-6.17514,8.54394336201452,164.4176,1.0462018
136.033,0.01,59.997,165.2247,2.00148516709268,166.1583,1.0664614,5.877472e-39,59.997,160.9591,5.01220949296822,164.5089,1.0526736,0.01,59.997,-29.87863,1.76700788835162,162.6429,1.02409782608696,0.01,59.997,157.1881,2.59855512340161,161.9453,1.0434356,0.01,59.997,-43.02278,1.24181980724862,163.8661,1.0549388,0.01,59.997,179.2986,5.19603377722631,170.7072,1.0677806,5.877472e-39,59.997,152.5529,3.87824968565934,165.9413,1.0659482,5.877472e-39,59.997,-10.64111,8.76455155568311,164.2389,1.01295260869565,0.01,59.997,-6.229828,8.54532900266058,164.383,1.0462572
136.067,5.877472e-39,59.997,165.2238,2.00933395532717,166.1269,1.0664498,5.877472e-39,59.997,160.9112,5.00857218627233,164.4717,1.0526796,5.877472e-39,59.997,-29.95403,1.76762775469463,162.605,1.02406956521739,5.877472e-39,59.997,157.0904,2.59520360508896,161.9103,1.0434208,5.877472e-39,59.997,-43.02278,1.24181980724862,163.829,1.0549526,0.01,59.997,179.3298,5.20080644322657,170.6759,1.0677226,5.877472e-39,59.997,152.5529,3.87824968565934,165.9072,1.0658892,0.01,59.997,-10.66644,8.76787795925905,164.203,1.01291260869565,5.877472e-39,59.997,-6.27919,8.54154966779846,164.3456,1.0462646
136.1,0.01,59.997,165.1117,2.01324665810147,166.098,1.066488,0.01,59.997,160.9591,5.01220949296822,164.4425,1.0527336,0.01,59.997,-29.98163,1.7691009331885,162.572,1.02412260869565,0.01,59.997,157.0167,2.59963332502932,161.8811,1.0434986,0.01,59.997,-42.90977,1.24644091880321,163.7999,1.0550124,0.02,59.998,179.246,5.1988691443983,170.6494,1.0677714,0.02,59.997,152.5529,3.87824968565934,165.8783,1.0659296,5.877472e-39,59.997,-10.72263,8.76179880733464,164.17,1.01301826086957,0.01,59.997,-6.293877,8.53856707630783,164.3162,1.0463198
136.133,0.01,59.998,165.1117,2.01324665810147,166.0718,1.0664788,5.877472e-39,59.998,160.9112,5.00857218627233,164.4133,1.0527878,0.02,59.998,-29.98163,1.7691009331885,162.5453,1.02417086956522,5.877472e-39,59.998,157.1142,2.60297878116414,161.8515,1.0434792,0.01,59.998,-43.02278,1.24181980724862,163.7682,1.0550248,5.877472e-39,59.998,179.246,5.1988691443983,170.6257,1.067777,0.01,59.998,152.5779,3.88591487650823,165.8521,1.0660198,0.01,59.997,-10.76797,8.75766370923665,164.1369,1.01302695652174,5.877472e-39,59.998,-6.363305,8.53698917802213,164.2869,1.0463752
136.167,5.877472e-39,59.998,165.1117,2.01324665810147,166.0455,1.0665674,5.877472e-39,59.998,160.8696,5.01276807935366,164.3842,1.0528422,5.877472e-39,59.998,-30.02939,1.76825001126776,162.517,1.02419260869565,5.877472e-39,59.998,157.1142,2.60297878116414,161.8223,1.0435576,5.877472e-39,59.998,-43.07248,1.24535838704848,163.7418,1.055133,5.877472e-39,59.998,179.2773,5.20364007834775,170.5991,1.0678262,5.877472e-39,59.998,152.5779,3.88591487650823,165.8258,1.0660126,5.877472e-39,59.997,-10.81336,8.75353259485552,164.1066,1.01308391304348,5.877472e-39,59.998,-6.412773,8.53322716366809,164.2575,1.0464306
136.2,0.01,59.998,165.2229,2.01718274356167,166.0193,1.0665586,0.01,59.998,160.8216,5.0091385668864,164.3603,1.0528956,5.877472e-39,59.998,-30.02939,1.76825001126776,162.4903,1.02424173913043,0.01,59.998,157.0167,2.59963332502932,161.7983,1.0436306,0.02,59.998,-43.07248,1.24535838704848,163.7179,1.0550938,5.877472e-39,59.998,179.141,5.20455460117415,170.5778,1.0678854,0.01,59.998,152.5339,3.89059227971407,165.8022,1.0660552,0.01,59.998,-10.83864,8.75687094958203,164.0819,1.01313956521739,0.01,59.998,-6.447518,8.53244774080469,164.2335,1.0464852
136.233,0.01,59.998,165,2.01716715510441,165.9957,1.0665996,5.877472e-39,59.998,160.7802,5.01333965612016,164.3338,1.0529012,5.877472e-39,59.998,-30.10468,1.76887585318606,162.4667,1.02423217391304,5.877472e-39,59.998,157.0167,2.59963332502932,161.7741,1.0436066,5.877472e-39,59.998,-43.02278,1.24181980724862,163.6941,1.0551528,5.877472e-39,59.998,179.1723,5.20931947294577,170.5541,1.0678914,5.877472e-39,59.998,152.5339,3.89059227971407,165.776,1.0660486,5.877472e-39,59.998,-10.88577,8.75634908267371,164.0598,1.01314608695652,0.01,59.998,-6.482269,8.53167091601749,164.2068,1.0464918
136.267,5.877472e-39,59.998,165,2.01716715510441,165.9773,1.0666424,5.877472e-39,59.998,160.7321,5.00971620583072,164.3125,1.0529058,0.01,59.998,-30.13214,1.77035142191004,162.443,1.02422260869565,5.877472e-39,59.998,156.9189,2.59629566312313,161.7474,1.0436342,5.877472e-39,59.998,-43.02278,1.24181980724862,163.6702,1.0551138,5.877472e-39,59.998,179.1723,5.20931947294577,170.5356,1.0679068,0.01,59.998,152.5339,3.89059227971407,165.7576,1.0660928,5.877472e-39,59.998,-10.90765,8.75248886103888,164.0323,1.01315434782609,5.877472e-39,59.998,-6.517021,8.53089755533191,164.1828,1.0464492
136.3,5.877472e-39,59.998,165,2.0250159433389,165.9564,1.0666358,0.01,59.998,160.6907,5.01392335724231,164.294,1.0529588,5.877472e-39,59.998,-30.10468,1.76887585318606,162.4226,1.02426739130435,0.01,59.998,156.8454,2.60073490934293,161.7314,1.0436508,0.01,59.998,-43.02278,1.24181980724862,163.6491,1.0551232,0.01,59.998,179.0886,5.20740295872719,170.5176,1.0678254,0.01,59.998,152.6027,3.89358006735713,165.7366,1.0660876,0.01,59.998,-10.9548,8.75197894528113,164.013,1.01320869565217,5.877472e-39,59.998,-6.551789,8.53012765874795,164.1667,1.0464534
136.333,0.01,59.999,165.1113,2.02109544633597,165.9406,1.066631,0.01,59.999,160.6907,5.01392335724231,164.2781,1.0529624,0.01,59.999,-30.1525,1.7680281182388,162.4069,1.02428,0.01,59.999,156.9189,2.59629566312313,161.7153,1.0436676,0.01,59.998,-43.13663,1.23720302582105,163.6306,1.05518,5.877472e-39,59.999,179.0676,5.21501618805186,170.4991,1.0678412,5.877472e-39,59.998,152.5339,3.89059227971407,165.7209,1.066084,0.02,59.999,-10.96909,8.75725338640034,163.9993,1.01326173913043,0.01,59.999,-6.571739,8.53233169340058,164.1481,1.0465072
136.367,5.877472e-39,59.999,165,2.0250159433389,165.9249,1.0666264,5.877472e-39,59.999,160.6907,5.01392335724231,164.2595,1.052918,5.877472e-39,59.999,-30.1525,1.7680281182388,162.391,1.02423652173913,-0.01,59.999,156.8454,2.60073490934293,161.6964,1.0436384,5.877472e-39,59.999,-43.1862,1.24074420369712,163.6173,1.055137,0.01,59.999,179.1512,5.21693010419423,170.4859,1.0678664,0.01,59.999,152.5339,3.89059227971407,165.7052,1.0660804,5.877472e-39,59.999,-10.991,8.75339714848237,163.9799,1.01321869565217,5.877472e-39,59.999,-6.59169,8.53453659407861,164.1321,1.0465118
